sequence_id,scene_family,trial_id,window_id,axis_drift_rate,weak_drift_alignment,ODI_median,AIS_median,lambda_min_clamped_median,condition_number_median,weak_alignment_median,path_length,risk_ODI,risk_low_AIS,risk_low_lambda,risk_high_condition,risk_weak_alignment,risk_low_motion,joint_risk_equal,joint_risk_spectral,joint_risk_information,joint_risk_odi_information,joint_risk_no_odi,joint_risk_motion_aware,applied_axis_bias,is_unbiased_protocol
ST-L3-S01-M1,ST,18,8,0.00248441957061,0.992270087703,0.728458468127,7.08349933006,0,2891630.95829,1,9.539748954,0.468013957546,0.526170398372,0.662838034312,0.380779296307,0.5,0.40985751672,0.509450421634,0.503877096055,0.52326257633,0.552340796743,0.494911311428,0.489531840651,0,true
ST-L3-S01-M1,ST,18,9,0.00179700494035,0.988008455581,0.72931846614,7.08154923769,0,2893286.51288,1,9.539748954,0.912910729863,0.543617330619,0.662838034312,0.851846466996,0.5,0.40985751672,0.742803140448,0.809198410391,0.686100610643,0.706455364932,0.617039837162,0.676214015702,0,true
ST-L3-S01-M1,ST,18,10,0.00312773188727,0.999883519134,0.729258106503,7.07675354822,0,2893148.61074,1,9.539748954,0.875109043327,0.659930212271,0.662838034312,0.79369002617,0.5,0.40985751672,0.74789182902,0.777212367936,0.705486090918,0.732625763303,0.631578947368,0.68028496656,0,true
ST-L3-S01-M1,ST,18,11,0.00253425358666,0.990490499332,0.72931846614,7.07566935658,0,2893359.31425,1,9.539748953,0.912910729863,0.683192788601,0.662838034312,0.869293399244,0.5,0.540709508578,0.782058738005,0.815014054473,0.738441407386,0.752980517592,0.689008432684,0.73378889212,0,true
ST-L3-S01-M1,ST,18,12,0.00232276426841,0.984552118142,0.729183393663,7.07596285091,0,2892966.73341,1,9.539748954,0.843123000872,0.665745856354,0.662838034312,0.706455364932,0.5,0.40985751672,0.719540564117,0.737472133372,0.678346418533,0.723902297179,0.611224193079,0.657603954638,0,true
ST-L3-S01-M1,ST,18,13,0.00117657404342,0.972501979666,0.729183393663,7.07319348249,0,2892888.50682,1,9.539748954,0.843123000872,0.706455364932,0.662838034312,0.683192788601,0.5,0.40985751672,0.723902297179,0.729717941262,0.684162062615,0.737472133372,0.615585926141,0.661093341088,0,true
ST-L3-S01-M1,ST,18,14,-0.00100948379737,0.964343202025,0.729443303631,7.07309578358,0,2893194.12412,1,9.539748954,0.939081128235,0.712271009014,0.662838034312,0.811136958418,0.5,0.40985751672,0.781331782495,0.804352040322,0.728748667248,0.771396723854,0.649025879616,0.70703692934,0,true
ST-L3-S01-M1,ST,18,15,-0.0010242647943,0.994744310556,0.728975218393,7.07878345459,0,2892630.48376,1,9.539748954,0.758796161675,0.610497237569,0.662838034312,0.59014248328,0.5,0.40985751672,0.655568479209,0.670592226422,0.62115925172,0.677377144519,0.56833381797,0.606426286711,0,true
ST-L3-S01-M1,ST,18,16,-0.0014585798921,0.97863439705,0.729240349111,7.07878345459,0,2893048.9213,1,9.539748954,0.869293399244,0.610497237569,0.662838034312,0.752980517592,0.5,0.40985751672,0.723902297179,0.761703983716,0.675438596491,0.714209557042,0.609043326548,0.661093341088,0,true
ST-L3-S01-M1,ST,18,17,-0.00127891258552,0.998138614977,0.728598918293,7.08399251648,0,2892708.32809,1,9.539748954,0.543617330619,0.5,0.662838034312,0.61340505961,0.5,0.40985751672,0.579965106136,0.606620141514,0.592081031308,0.568818454977,0.546525152661,0.545943588252,0,true
ST-L3-S01-M1,ST,18,18,0.00095344689298,0.954024252016,0.728638464354,7.08399251648,0,2892996.58641,1,9.539748954,0.572695551032,0.5,0.662838034312,0.729717941262,0.5,0.40985751672,0.616312881652,0.655083842202,0.630851991858,0.578511195115,0.575603373074,0.575021808665,0,true
ST-L3-S01-M1,ST,18,19,0.00120436334912,0.994700913557,0.728925961748,7.07815626578,0,2893051.41321,1,9.539748954,0.741349229427,0.633759813899,0.662838034312,0.758796161675,0.5,0.40985751672,0.699185809828,0.720994475138,0.685131336629,0.679315692546,0.616312881652,0.641320151207,0,true
ST-L3-S01-M1,ST,18,20,-0.0001804744557,0.620426869224,0.728711723236,7.07815626578,0,2893065.94245,1,9.539748954,0.636667635941,0.633759813899,0.662838034312,0.782058738005,0.5,0.40985751672,0.678831055539,0.693854802753,0.692885528739,0.644421828051,0.622128525734,0.625036347776,0,true
ST-L3-S01-M1,ST,18,21,0.00105893593728,0.941560082729,0.729342699415,7.07718550456,0,2893585.16824,1,9.539748954,0.921634195987,0.648298924106,0.662838034312,0.904187263739,0.5,0.40985751672,0.784239604536,0.82955316468,0.738441407386,0.744257051468,0.656295434719,0.709363186973,0,true
ST-L3-S01-M1,ST,18,22,0.000431478649999,0.848622455793,0.729050070485,7.07585903863,0,2893166.98188,1,9.539748954,0.805321314336,0.674469322477,0.662838034312,0.805321314336,0.5,0.40985751672,0.736987496365,0.757826887661,0.714209557042,0.714209557042,0.638121546961,0.671561500436,0,true
ST-L3-S01-M1,ST,18,23,0.00090805733377,0.958998777262,0.729019841112,7.07585903863,0,2892867.88487,1,9.539748954,0.784966560047,0.674469322477,0.662838034312,0.665745856354,0.5,0.40985751672,0.697004943297,0.704516816904,0.667684404381,0.707424638945,0.603227682466,0.639575457982,0,true
ST-L3-S01-M1,ST,18,24,0.000847359300437,0.970031043397,0.728774730348,7.07815106693,0,2892414.1627,1,9.539748954,0.677377144519,0.642483280023,0.662838034312,0.549432974702,0.5,0.40985751672,0.633032858389,0.629882717844,0.618251429679,0.660899486285,0.566152951439,0.588397790055,0,true
ST-L3-S01-M1,ST,18,25,-0.00136745118377,0.974183120121,0.729019841112,7.07491879324,0,2892710.46073,1,9.539748954,0.784966560047,0.700639720849,0.662838034312,0.619220703693,0.5,0.40985751672,0.691916254725,0.689008432684,0.660899486285,0.716148105069,0.598138993894,0.635504507124,0,true
ST-L3-S01-M1,ST,18,26,-0.00407778613332,0.996412568916,0.728913612299,7.07978537683,0,2892789.75263,1,9.539748954,0.729717941262,0.59014248328,0.662838034312,0.648298924106,0.5,0.40985751672,0.65774934574,0.68028496656,0.633759813899,0.660899486285,0.577784239605,0.608170979936,0,true
ST-L3-S01-M1,ST,18,27,-0.00330289676929,0.991427023191,0.729205370751,7.08385881826,0,2893004.74976,1,9.539748954,0.857662111079,0.517446932248,0.662838034312,0.735533585345,0.5,0.40985751672,0.693370165746,0.752011243579,0.638606183968,0.679315692546,0.581419017156,0.636667635941,0,true
ST-L3-S01-M1,ST,18,28,-0.0034697576592,0.99844819178,0.729281063382,7.08385881826,0,2893359.97299,1,9.539748954,0.892555975574,0.517446932248,0.662838034312,0.875109043327,0.5,0.40985751672,0.736987496365,0.810167684404,0.685131336629,0.690946980711,0.616312881652,0.671561500436,0,true
ST-L3-S01-M1,ST,18,29,0.000361678909647,0.842034875676,0.728748101588,7.08787491369,0,2892937.3777,1,9.539748954,0.659930212271,0.404041872637,0.662838034312,0.694824076767,0.5,0.40985751672,0.605408548997,0.67253077445,0.587234661239,0.575603373074,0.542890375109,0.566298342541,0,true
ST-L3-S01-M1,ST,18,30,0.00123435701052,0.972949175843,0.728345489112,7.08708231188,0,2891391.15584,1,9.539748954,0.427304448968,0.40985751672,0.662838034312,0.299360279151,0.5,0.40985751672,0.449840069788,0.463167587477,0.457351943394,0.5,0.445478336726,0.441843559174,0,true
ST-L3-S01-M1,ST,18,31,0.00124743072982,0.922970821225,0.727869917281,7.08827455984,0,2890230.98,1,9.539748954,0.31971503344,0.392410584472,0.662838034312,0.22957255016,0.5,0.40985751672,0.401134050596,0.404041872637,0.428273722981,0.458321217408,0.423669671416,0.402878743821,0,true
ST-L3-S01-M1,ST,18,32,0.00135657993333,0.999536513639,0.727869917281,7.08591023725,0,2890117.18803,1,9.539748954,0.31971503344,0.427304448968,0.662838034312,0.217941261995,0.5,0.40985751672,0.406949694679,0.400164776582,0.436027915092,0.469952505573,0.429485315499,0.407531259087,0,true
ST-L3-S01-M1,ST,18,33,0.0015557894734,0.962463534725,0.728597923262,7.08408157712,0,2891469.11096,1,9.539748953,0.537801686537,0.491276533876,0.662838034312,0.328438499564,0.5,0.540709508578,0.505088688572,0.509692740138,0.494184355917,0.563972084908,0.505815644083,0.512212852573,0,true
ST-L3-S01-M1,ST,18,34,0.00322026293859,0.991215402942,0.72798317966,7.08421940122,0,2890757.46043,1,9.539748954,0.334254143646,0.485460889794,0.662838034312,0.258650770573,0.5,0.40985751672,0.435300959581,0.418580982844,0.46898323156,0.494184355917,0.45420180285,0.430212271009,0,true
ST-L3-S01-M1,ST,18,35,0.00271479900833,0.997800564356,0.728318291946,7.08430428545,0,2891467.55794,1,9.539748954,0.398226228555,0.479645245711,0.662838034312,0.322622855481,0.5,0.40985751672,0.465833091015,0.461229039449,0.488368711835,0.513569836193,0.468740913056,0.454637976156,0,true
ST-L3-S01-M1,ST,18,36,0.00294873524824,0.998786730952,0.729521642902,7.08395314077,0,2893926.58671,1,9.539748954,0.944896772318,0.508723466124,0.662838034312,0.9507124164,0.5,0.40985751672,0.766792672288,0.85281574101,0.707424638945,0.705486090918,0.633032858389,0.695405641175,0,true
ST-L3-S01-M1,ST,18,37,5.9018324551e-06,0.022569041497,0.728973548016,7.08486032738,0,2892979.72309,1,9.539748954,0.752980517592,0.456382669381,0.662838034312,0.712271009014,0.5,0.40985751672,0.646118057575,0.709363186973,0.610497237569,0.624067073762,0.560337307357,0.598865949404,0,true
ST-L3-S01-M1,ST,18,38,-0.000385927765789,0.872886065502,0.729662800983,7.07511737301,0,2893726.32476,1,9.539748954,0.968159348648,0.691916254725,0.662838034312,0.921634195987,0.5,0.40985751672,0.811136958418,0.850877192982,0.758796161675,0.774304545895,0.671561500436,0.730881070079,0,true
ST-L3-S01-M1,ST,18,39,-0.000905818490787,0.979691348605,0.729567491591,7.07511737301,0,2893811.14823,1,9.539748954,0.956528060483,0.691916254725,0.662838034312,0.933265484152,0.5,0.40985751672,0.811136958418,0.850877192982,0.76267325773,0.77042744984,0.674469322477,0.730881070079,0,true
ST-L3-S01-M1,ST,18,40,-0.00148436924999,0.948604976651,0.729074332882,7.08610864374,0,2893205.95154,1,9.539748954,0.816952602501,0.421488804885,0.662838034312,0.822768246583,0.5,0.40985751672,0.68101192207,0.767519627799,0.635698361927,0.633759813899,0.579238150625,0.626781041,0,true
ST-L3-S01-M1,ST,18,41,-0.000904196225876,0.992532351623,0.728607610529,7.08559592964,0,2891877.91524,1,9.539748954,0.561064262867,0.447659203257,0.662838034312,0.412765338761,0.5,0.40985751672,0.521081709799,0.545555878647,0.50775419211,0.557187166812,0.483280023263,0.498836871183,0,true
ST-L3-S01-M1,ST,18,42,-0.00087763651228,0.997860844722,0.728124497227,7.08559592964,0,2891328.17691,1,9.539748954,0.357516719977,0.447659203257,0.662838034312,0.287728990986,0.5,0.40985751672,0.438935737133,0.436027915092,0.466075409518,0.489337985849,0.452020936319,0.43312009305,0,true
ST-L3-S01-M1,ST,18,43,-0.00159468242543,0.994452413343,0.728330571654,7.08052515343,0,2891314.79234,1,9.539748954,0.421488804885,0.584326839197,0.662838034312,0.276097702821,0.5,0.40985751672,0.486187845304,0.453474847339,0.50775419211,0.556217892798,0.483280023263,0.470921779587,0,true
ST-L3-S01-M1,ST,18,44,-0.00107260935789,0.793483728555,0.728557422587,7.07842213757,0,2891877.91524,1,9.539748954,0.514539110206,0.619220703693,0.662838034312,0.412765338761,0.5,0.40985751672,0.552340796743,0.530047494427,0.564941358922,0.598865949404,0.526170398372,0.523844140739,0,true
ST-L3-S01-M1,ST,19,0,0.00282059089078,0.992429174941,0.728716003491,7.08060286855,0,2891934.92247,1,9.539748954,0.642483280023,0.578511195115,0.662838034312,0.427304448968,0.5,0.40985751672,0.577784239605,0.577541921101,0.556217892798,0.627944169817,0.519627798779,0.544198895028,0,true
ST-L3-S01-M1,ST,19,1,0.00266255832543,0.997149654566,0.728734273768,7.08122730482,0,2892212.03435,1,9.539748954,0.648298924106,0.561064262867,0.662838034312,0.508723466124,0.5,0.40985751672,0.595231171852,0.606620141514,0.577541921101,0.624067073762,0.535620820006,0.558156440826,0,true
ST-L3-S01-M1,ST,19,2,0.00285227746885,0.99697215021,0.728961012121,7.08339343238,0,2892685.42894,1,9.539748954,0.74716487351,0.531986042454,0.662838034312,0.607589415528,0.5,0.40985751672,0.637394591451,0.67253077445,0.600804497431,0.647329650092,0.553067752254,0.591887176505,0,true
ST-L3-S01-M1,ST,19,3,0.00252795446885,0.997913774454,0.72799383524,7.08800363468,0,2891511.59724,1,9.539748954,0.340069787729,0.398226228555,0.662838034312,0.351701075894,0.5,0.40985751672,0.438208781623,0.451536299312,0.470921779587,0.467044683532,0.45565571387,0.432538528642,0,true
ST-L3-S01-M1,ST,19,4,0.00188099079824,0.975621431587,0.728784671348,7.08846881386,1.36424205266e-12,2892678.40849,1,9.539748954,0.683192788601,0.38659494039,0.322622855481,0.601773771445,0.5,0.40985751672,0.498546088979,0.535863138509,0.436997189105,0.464136861491,0.430212271009,0.480808374527,0,true
ST-L3-S01-M1,ST,19,5,0.000635429195174,0.924087743302,0.728690955475,7.08464979808,0,2892116.34644,1,9.539748954,0.61340505961,0.468013957546,0.662838034312,0.491276533876,0.5,0.40985751672,0.558883396336,0.589173209266,0.540709508578,0.581419017156,0.507996510614,0.529078220413,0,true
ST-L3-S01-M1,ST,19,6,0.000300534428508,0.521951559904,0.72838590688,7.08464979808,0,2891630.95829,1,9.539748954,0.441843559174,0.468013957546,0.662838034312,0.380779296307,0.5,0.40985751672,0.488368711835,0.495153629931,0.503877096055,0.524231850344,0.480372201221,0.472666472812,0,true
ST-L3-S01-M1,ST,19,7,0.00126547690701,0.972403655442,0.72838590688,7.08464979808,0,2891630.95829,1,9.539748954,0.441843559174,0.468013957546,0.662838034312,0.380779296307,0.5,0.40985751672,0.488368711835,0.495153629931,0.503877096055,0.524231850344,0.480372201221,0.472666472812,0,true
ST-L3-S01-M1,ST,19,8,0.00198467025614,0.987123672647,0.728458468127,7.08349933006,0,2891630.95829,1,9.539748954,0.468013957546,0.526170398372,0.662838034312,0.380779296307,0.5,0.40985751672,0.509450421634,0.503877096055,0.52326257633,0.552340796743,0.494911311428,0.489531840651,0,true
ST-L3-S01-M1,ST,19,9,0.00213563607368,0.991465235179,0.72931846614,7.08154923769,0,2893286.51288,1,9.539748954,0.912910729863,0.543617330619,0.662838034312,0.851846466996,0.5,0.40985751672,0.742803140448,0.809198410391,0.686100610643,0.706455364932,0.617039837162,0.676214015702,0,true
ST-L3-S01-M1,ST,19,10,0.000545183004823,0.99618704222,0.729258106503,7.07675354822,0,2893148.61074,1,9.539748954,0.875109043327,0.659930212271,0.662838034312,0.79369002617,0.5,0.40985751672,0.74789182902,0.777212367936,0.705486090918,0.732625763303,0.631578947368,0.68028496656,0,true
ST-L3-S01-M1,ST,19,11,0.000802052762363,0.915690596706,0.72931846614,7.07566935658,0,2893359.31425,1,9.539748953,0.912910729863,0.683192788601,0.662838034312,0.869293399244,0.5,0.540709508578,0.782058738005,0.815014054473,0.738441407386,0.752980517592,0.689008432684,0.73378889212,0,true
ST-L3-S01-M1,ST,19,12,0.00187926894999,0.976683655071,0.729183393663,7.07596285091,0,2892966.73341,1,9.539748954,0.843123000872,0.665745856354,0.662838034312,0.706455364932,0.5,0.40985751672,0.719540564117,0.737472133372,0.678346418533,0.723902297179,0.611224193079,0.657603954638,0,true
ST-L3-S01-M1,ST,19,13,0.000153970403947,0.479527596128,0.729183393663,7.07319348249,0,2892888.50682,1,9.539748954,0.843123000872,0.706455364932,0.662838034312,0.683192788601,0.5,0.40985751672,0.723902297179,0.729717941262,0.684162062615,0.737472133372,0.615585926141,0.661093341088,0,true
ST-L3-S01-M1,ST,19,14,0.00104456344166,0.966580386127,0.729443303631,7.07309578358,0,2893194.12412,1,9.539748954,0.939081128235,0.712271009014,0.662838034312,0.811136958418,0.5,0.40985751672,0.781331782495,0.804352040322,0.728748667248,0.771396723854,0.649025879616,0.70703692934,0,true
ST-L3-S01-M1,ST,19,15,-2.81829219296e-05,0.258249115491,0.728975218393,7.07878345459,0,2892630.48376,1,9.539748954,0.758796161675,0.610497237569,0.662838034312,0.59014248328,0.5,0.40985751672,0.655568479209,0.670592226422,0.62115925172,0.677377144519,0.56833381797,0.606426286711,0,true
ST-L3-S01-M1,ST,19,16,-0.00106294055,0.960864875403,0.729240349111,7.07878345459,0,2893048.9213,1,9.539748954,0.869293399244,0.610497237569,0.662838034312,0.752980517592,0.5,0.40985751672,0.723902297179,0.761703983716,0.675438596491,0.714209557042,0.609043326548,0.661093341088,0,true
ST-L3-S01-M1,ST,19,17,-0.000692829133331,0.993698865208,0.728598918293,7.08399251648,0,2892708.32809,1,9.539748954,0.543617330619,0.5,0.662838034312,0.61340505961,0.5,0.40985751672,0.579965106136,0.606620141514,0.592081031308,0.568818454977,0.546525152661,0.545943588252,0,true
ST-L3-S01-M1,ST,19,18,-0.00123517023947,0.971830872658,0.728638464354,7.08399251648,0,2892996.58641,1,9.539748954,0.572695551032,0.5,0.662838034312,0.729717941262,0.5,0.40985751672,0.616312881652,0.655083842202,0.630851991858,0.578511195115,0.575603373074,0.575021808665,0,true
ST-L3-S01-M1,ST,19,19,-0.00203154067193,0.998128091583,0.728925961748,7.07815626578,0,2893051.41321,1,9.539748954,0.741349229427,0.633759813899,0.662838034312,0.758796161675,0.5,0.40985751672,0.699185809828,0.720994475138,0.685131336629,0.679315692546,0.616312881652,0.641320151207,0,true
ST-L3-S01-M1,ST,19,20,-0.000511120682893,0.91316731499,0.728711723236,7.07815626578,0,2893065.94245,1,9.539748954,0.636667635941,0.633759813899,0.662838034312,0.782058738005,0.5,0.40985751672,0.678831055539,0.693854802753,0.692885528739,0.644421828051,0.622128525734,0.625036347776,0,true
ST-L3-S01-M1,ST,19,21,0.00054726681228,0.822222334876,0.729342699415,7.07718550456,0,2893585.16824,1,9.539748954,0.921634195987,0.648298924106,0.662838034312,0.904187263739,0.5,0.40985751672,0.784239604536,0.82955316468,0.738441407386,0.744257051468,0.656295434719,0.709363186973,0,true
ST-L3-S01-M1,ST,19,22,0.00214697955877,0.992244016473,0.729050070485,7.07585903863,0,2893166.98188,1,9.539748954,0.805321314336,0.674469322477,0.662838034312,0.805321314336,0.5,0.40985751672,0.736987496365,0.757826887661,0.714209557042,0.714209557042,0.638121546961,0.671561500436,0,true
ST-L3-S01-M1,ST,19,23,0.00185733577324,0.989722887761,0.729019841112,7.07585903863,0,2892867.88487,1,9.539748954,0.784966560047,0.674469322477,0.662838034312,0.665745856354,0.5,0.40985751672,0.697004943297,0.704516816904,0.667684404381,0.707424638945,0.603227682466,0.639575457982,0,true
ST-L3-S01-M1,ST,19,24,-0.000330055645612,0.841091428455,0.728774730348,7.07815106693,0,2892414.1627,1,9.539748954,0.677377144519,0.642483280023,0.662838034312,0.549432974702,0.5,0.40985751672,0.633032858389,0.629882717844,0.618251429679,0.660899486285,0.566152951439,0.588397790055,0,true
ST-L3-S01-M1,ST,19,25,-0.00037679366798,0.765322986022,0.729019841112,7.07491879324,0,2892710.46073,1,9.539748954,0.784966560047,0.700639720849,0.662838034312,0.619220703693,0.5,0.40985751672,0.691916254725,0.689008432684,0.660899486285,0.716148105069,0.598138993894,0.635504507124,0,true
ST-L3-S01-M1,ST,19,26,4.41679337733e-05,0.126504273599,0.728913612299,7.07978537683,0,2892789.75263,1,9.539748954,0.729717941262,0.59014248328,0.662838034312,0.648298924106,0.5,0.40985751672,0.65774934574,0.68028496656,0.633759813899,0.660899486285,0.577784239605,0.608170979936,0,true
ST-L3-S01-M1,ST,19,27,0.000733371709647,0.859931230434,0.729205370751,7.08385881826,0,2893004.74976,1,9.539748954,0.857662111079,0.517446932248,0.662838034312,0.735533585345,0.5,0.40985751672,0.693370165746,0.752011243579,0.638606183968,0.679315692546,0.581419017156,0.636667635941,0,true
ST-L3-S01-M1,ST,19,28,0.000938311274558,0.979386318896,0.729281063382,7.08385881826,0,2893359.97299,1,9.539748954,0.892555975574,0.517446932248,0.662838034312,0.875109043327,0.5,0.40985751672,0.736987496365,0.810167684404,0.685131336629,0.690946980711,0.616312881652,0.671561500436,0,true
ST-L3-S01-M1,ST,19,29,0.000918939485963,0.96965270999,0.728748101588,7.08787491369,0,2892937.3777,1,9.539748954,0.659930212271,0.404041872637,0.662838034312,0.694824076767,0.5,0.40985751672,0.605408548997,0.67253077445,0.587234661239,0.575603373074,0.542890375109,0.566298342541,0,true
ST-L3-S01-M1,ST,19,30,0.000197219550437,0.558271807406,0.728345489112,7.08708231188,0,2891391.15584,1,9.539748954,0.427304448968,0.40985751672,0.662838034312,0.299360279151,0.5,0.40985751672,0.449840069788,0.463167587477,0.457351943394,0.5,0.445478336726,0.441843559174,0,true
ST-L3-S01-M1,ST,19,31,0.000233812966229,0.409983706061,0.727869917281,7.08827455984,0,2890230.98,1,9.539748954,0.31971503344,0.392410584472,0.662838034312,0.22957255016,0.5,0.40985751672,0.401134050596,0.404041872637,0.428273722981,0.458321217408,0.423669671416,0.402878743821,0,true
ST-L3-S01-M1,ST,19,32,0.000141539049562,0.959925015112,0.727869917281,7.08591023725,0,2890117.18803,1,9.539748954,0.31971503344,0.427304448968,0.662838034312,0.217941261995,0.5,0.40985751672,0.406949694679,0.400164776582,0.436027915092,0.469952505573,0.429485315499,0.407531259087,0,true
ST-L3-S01-M1,ST,19,33,0.000488583716717,0.744049818537,0.728597923262,7.08408157712,0,2891469.11096,1,9.539748953,0.537801686537,0.491276533876,0.662838034312,0.328438499564,0.5,0.540709508578,0.505088688572,0.509692740138,0.494184355917,0.563972084908,0.505815644083,0.512212852573,0,true
ST-L3-S01-M1,ST,19,34,0.0021369643057,0.980378629162,0.72798317966,7.08421940122,0,2890757.46043,1,9.539748954,0.334254143646,0.485460889794,0.662838034312,0.258650770573,0.5,0.40985751672,0.435300959581,0.418580982844,0.46898323156,0.494184355917,0.45420180285,0.430212271009,0,true
ST-L3-S01-M1,ST,19,35,0.00251075663684,0.997430069102,0.728318291946,7.08430428545,0,2891467.55794,1,9.539748954,0.398226228555,0.479645245711,0.662838034312,0.322622855481,0.5,0.40985751672,0.465833091015,0.461229039449,0.488368711835,0.513569836193,0.468740913056,0.454637976156,0,true
ST-L3-S01-M1,ST,19,36,0.00291548405876,0.998759034403,0.729521642902,7.08395314077,0,2893926.58671,1,9.539748954,0.944896772318,0.508723466124,0.662838034312,0.9507124164,0.5,0.40985751672,0.766792672288,0.85281574101,0.707424638945,0.705486090918,0.633032858389,0.695405641175,0,true
ST-L3-S01-M1,ST,19,37,0.00201549140263,0.991692088552,0.728973548016,7.08486032738,0,2892979.72309,1,9.539748954,0.752980517592,0.456382669381,0.662838034312,0.712271009014,0.5,0.40985751672,0.646118057575,0.709363186973,0.610497237569,0.624067073762,0.560337307357,0.598865949404,0,true
ST-L3-S01-M1,ST,19,38,0.000559028232893,0.932946401498,0.729662800983,7.07511737301,0,2893726.32476,1,9.539748954,0.968159348648,0.691916254725,0.662838034312,0.921634195987,0.5,0.40985751672,0.811136958418,0.850877192982,0.758796161675,0.774304545895,0.671561500436,0.730881070079,0,true
ST-L3-S01-M1,ST,19,39,0.000329112014911,0.871271507475,0.729567491591,7.07511737301,0,2893811.14823,1,9.539748954,0.956528060483,0.691916254725,0.662838034312,0.933265484152,0.5,0.40985751672,0.811136958418,0.850877192982,0.76267325773,0.77042744984,0.674469322477,0.730881070079,0,true
ST-L3-S01-M1,ST,19,40,0.00115535702807,0.919131990969,0.729074332882,7.08610864374,0,2893205.95154,1,9.539748954,0.816952602501,0.421488804885,0.662838034312,0.822768246583,0.5,0.40985751672,0.68101192207,0.767519627799,0.635698361927,0.633759813899,0.579238150625,0.626781041,0,true
ST-L3-S01-M1,ST,19,41,0.0035651907785,0.999514565839,0.728607610529,7.08559592964,0,2891877.91524,1,9.539748954,0.561064262867,0.447659203257,0.662838034312,0.412765338761,0.5,0.40985751672,0.521081709799,0.545555878647,0.50775419211,0.557187166812,0.483280023263,0.498836871183,0,true
ST-L3-S01-M1,ST,19,42,0.00280629282061,0.99979018715,0.728124497227,7.08559592964,0,2891328.17691,1,9.539748954,0.357516719977,0.447659203257,0.662838034312,0.287728990986,0.5,0.40985751672,0.438935737133,0.436027915092,0.466075409518,0.489337985849,0.452020936319,0.43312009305,0,true
ST-L3-S01-M1,ST,19,43,0.0043365218728,0.999244424457,0.728330571654,7.08052515343,0,2891314.79234,1,9.539748954,0.421488804885,0.584326839197,0.662838034312,0.276097702821,0.5,0.40985751672,0.486187845304,0.453474847339,0.50775419211,0.556217892798,0.483280023263,0.470921779587,0,true
ST-L3-S01-M1,ST,19,44,0.00221692668245,0.937528483957,0.728557422587,7.07842213757,0,2891877.91524,1,9.539748954,0.514539110206,0.619220703693,0.662838034312,0.412765338761,0.5,0.40985751672,0.552340796743,0.530047494427,0.564941358922,0.598865949404,0.526170398372,0.523844140739,0,true
CT-L2-S01-M2,CT,0,0,0.00128304391458,0.929824241044,0.727023747128,7.1485606085,3.63797880493e-11,2891925.305,1,8.67575197971,0.235388194243,0.217941261995,0.220849084036,0.421488804885,0.5,0.587234661239,0.27391683629,0.292575361055,0.286759716972,0.224726180091,0.361878453039,0.336580401279,0,true
CT-L2-S01-M2,CT,0,1,0.00031071574231,0.550629831709,0.727121500245,7.14620816607,3.63797880493e-11,2892047.40559,1,8.67575197935,0.247019482408,0.235388194243,0.220849084036,0.450567025298,0.5,0.616312881652,0.288455946496,0.306145197247,0.302268101192,0.234418920229,0.380779296307,0.354027333527,0,true
CT-L2-S01-M2,CT,0,2,0.000171295529945,0.286401324139,0.727489169515,7.14450301536,2.91038304567e-11,2892522.65181,1,8.67575197948,0.276097702821,0.241203838325,0.22957255016,0.56687990695,0.5,0.604681593486,0.328438499564,0.357516719977,0.345885431812,0.248958030435,0.41058447223,0.383687118348,0,true
CT-L2-S01-M2,CT,0,3,0.000885031944419,0.891570336305,0.726635992348,7.14674433245,2.18278728421e-11,2891410.06976,1,8.6757519789,0.217941261995,0.22957255016,0.25283512649,0.305175923233,0.5,0.767519627799,0.25138121547,0.258650770573,0.262527866628,0.233449646215,0.388775806921,0.354608897935,0,true
CT-L2-S01-M2,CT,0,4,-0.000853608435294,0.960318124646,0.72763528026,7.13292883397,1.45519152283e-11,2892598.53233,1,8.67575197921,0.299360279151,0.270282058738,0.276097702821,0.578511195115,0.5,0.70354754289,0.356062808956,0.384656392362,0.374963652224,0.281913346903,0.457109624891,0.425559755743,0,true
CT-L2-S01-M2,CT,0,5,-9.44718837278e-05,0.156978760272,0.727601572882,7.13134835077,1.45519152283e-11,2892102.29593,1,8.675751979,0.287728990986,0.281913346903,0.276097702821,0.485460889794,0.5,0.744257051468,0.332800232626,0.349762527867,0.347823979839,0.281913346903,0.446932247746,0.415091596394,0,true
CT-L2-S01-M2,CT,0,6,0.000964710121771,0.999149206164,0.727371066102,7.12878044545,1.45519152282e-11,2891628.98407,1,8.67575197918,0.261558592614,0.293544635068,0.290636813027,0.363332364059,0.5,0.732625763303,0.302268101192,0.305175923233,0.315837937385,0.281913346903,0.420034893864,0.388339633614,0,true
CT-L2-S01-M2,CT,0,7,-0.00130673479013,0.986526202494,0.727371066102,7.12584663766,1.45519152282e-11,2891628.98407,1,8.67575197928,0.261558592614,0.299360279151,0.290636813027,0.363332364059,0.5,0.65702239023,0.303722012213,0.305175923233,0.317776485412,0.283851894931,0.402587961617,0.374382087816,0,true
CT-L2-S01-M2,CT,0,8,0.000430360369625,0.978880405334,0.727400832461,7.1219567277,0,2891628.98407,1,8.67575197924,0.270282058738,0.305175923233,0.662838034312,0.363332364059,0.5,0.674469322477,0.400407095086,0.432150819037,0.443782107202,0.412765338761,0.501453911021,0.455219540564,0,true
