snapshot_id,scene_variant,geometry_seed,measurement_seed,repeat_index,noise_condition,registration_backend,translation_x_m,translation_y_m,translation_z_m,rotation_x_rad,rotation_y_rad,rotation_z_rad,translation_error_m,rotation_error_rad,rotation_error_deg,solver_failure
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::IDEAL_MATCHED,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,IDEAL_MATCHED,native_frozen,-0.0116650393429972,-0.0002873378899984,-0.0001287763615831,0.0001566042234245,1.5926873495102592e-06,-5.727189672114358e-06,0.0116692882939793,0.0001567170065722,0.0089792230545118,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::IDEAL_MATCHED,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,IDEAL_MATCHED,open3d_full,4.803225393085431e-18,-8.560963115560422e-19,0.0,-7.668892305034018e-19,-6.620303953839115e-22,-2.257825303370758e-22,4.8789215069972746e-18,7.668895494946421e-19,4.393953453873205e-17,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,INDEPENDENT_NOISE_FREE,native_full,0.0003098421382353,0.0010538526147027,-0.0010055248643621,0.0001896432150486,3.37328931452493e-07,5.2352290448381216e-08,0.0014891902957622,0.0001896435222873,0.0108657734390621,True
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,INDEPENDENT_NOISE_FREE,native_frozen,0.0098564665578198,0.0010631520298497,-0.001006583319316,0.0001852198785635,2.662411427068438e-07,2.060890294716868e-07,0.0099646091354713,0.0001852201845699,0.0106123348564948,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,INDEPENDENT_NOISE_FREE,open3d_full,-0.0028122063426226,0.0005234020796192,-9.665548024884174e-05,-0.0004684053939303,-1.4390101344348234e-07,-9.893213224378284e-07,0.0028621314666344,0.0004684064608086,0.0268377133009941,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,SCAN_NOISE_ONLY,native_full,-0.04055540685437,0.0009740469469234,-0.0012629640162169,-5.06376312914068e-05,-4.849018656684507e-06,-1.067570736820162e-07,0.0405867573314813,5.086938255778338e-05,0.0029146009269973,True
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,SCAN_NOISE_ONLY,native_frozen,-0.0132830549553672,0.0010385030144155,-0.0010614613279706,0.0002199251069777,-3.772809256737274e-06,-2.157757624374071e-07,0.013365804787181,0.0002199575716542,0.0126026405277352,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,SCAN_NOISE_ONLY,open3d_full,-0.0018131991361961,0.0005190146636306,-5.674378183151418e-05,-0.0004865019131662,-3.837096477007683e-06,-1.9321132012578504e-06,0.0018868723288401,0.0004865208812427,0.0278755931401955,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,MAP_NOISE_ONLY,native_full,-0.0234498419626166,0.0012379145421009,-0.0013208381154465,-2.6755776079019104e-05,6.661326444552658e-07,2.2393163999254125e-07,0.0235196116849844,2.6765003860825605e-05,0.0015335217598766,True
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,MAP_NOISE_ONLY,native_frozen,-0.0011863081717603,0.0010617549298597,-0.0010721182249935,0.0001962703892685,5.411800491954235e-07,1.142349952136444e-06,0.0019193978477194,0.0001962744597314,0.0112456981688223,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,MAP_NOISE_ONLY,open3d_full,-0.0026975272255004,0.0005256133046092,-0.0001050458278306,-0.0004911003702535,9.226692218573088e-08,2.4926293948056094e-08,0.0027502649152841,0.0004911003795536,0.0281379790656952,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,DROPOUT_ONLY,native_full,0.0003325711235926,0.001057863963038,-0.0010080653927837,0.0001894717896045,7.040457813333239e-07,4.821797925721852e-07,0.0014986245536058,0.0001894737111943,0.0108560439801152,True
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,DROPOUT_ONLY,native_frozen,0.0097536655677235,0.0010673734809387,-0.0010090431970264,0.0001853243186689,6.386562992570763e-07,6.227552165336057e-07,0.0098636426500696,0.0001853264654496,0.0106184243023408,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,DROPOUT_ONLY,open3d_full,-0.0028491879500964,0.0005214058871665,-0.000103232258158,-0.0004662612855841,-2.0532849766521682e-07,-7.299497356585859e-07,0.002898343142775,0.0004662619021762,0.0267148391424383,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::FULL_NOISE,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,FULL_NOISE,native_full,-0.0404382306925501,0.0010023767241234,-0.0013092980165603,-1.808486578291077e-05,-3.3476707565590057e-06,2.285780911924505e-06,0.0404718361572234,1.853359285884784e-05,0.0010618966500257,True
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::FULL_NOISE,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,FULL_NOISE,native_frozen,-0.0138588411677369,0.0010608131236001,-0.0011244845235869,0.0002466541637667,-2.910806322749554e-06,2.882063512562834e-06,0.0139447935961616,0.0002466881748017,0.0141341912719235,False
dev::END_FACE_TRANSITION_WEAK::g1850310744::m217775206::r00::FULL_NOISE,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,FULL_NOISE,open3d_full,-0.002210584875901,0.0005552305673263,-7.148470480689006e-05,-0.0004614513505357,-3.3142033840276022e-06,3.856739701807803e-07,0.002280367632527,0.0004614634130673,0.026439905968461,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::IDEAL_MATCHED,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,IDEAL_MATCHED,native_full,-0.1299948197644335,0.0002541289940902,0.0003740770283364,-0.0001234680454561,-2.815380312072573e-07,1.0401550219010735e-07,0.1299956063902019,0.000123468410258,0.0070742188109743,True
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::IDEAL_MATCHED,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,IDEAL_MATCHED,native_frozen,-0.0471991832287149,-0.0001503414789764,0.0001925263726632,0.0001056593869279,1.2095735705708598e-06,-1.6155026296005209e-06,0.0471998153219085,0.0001056786589759,0.0060549411439235,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::IDEAL_MATCHED,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,IDEAL_MATCHED,open3d_full,9.466456030375126e-17,8.089407950612897e-19,0.0,1.6597429901538564e-19,-1.3695616337728836e-22,-2.6797184633998503e-22,9.466801657747177e-17,1.6597457184626133e-19,9.50964247328163e-18,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,INDEPENDENT_NOISE_FREE,native_full,-0.0013827414538825,0.0008374038926825,-3.0198109806089946e-05,-0.0003690895910083,-2.23954367223793e-07,-5.031766903424762e-07,0.0016168274903652,0.0003690900019412,0.0211472993717112,True
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,INDEPENDENT_NOISE_FREE,native_frozen,-0.0934930869722836,0.0006234434275764,3.727915437656826e-05,-5.908070480904335e-05,2.168742551957047e-07,8.041047998703716e-08,0.0934951730467928,5.9081157580240224e-05,0.0033851009780951,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,INDEPENDENT_NOISE_FREE,open3d_full,-0.0199485747222884,0.0013600802764969,-0.0003219450205738,-0.0002121048670696,-2.0658993691422853e-07,3.703754176951502e-07,0.0199974773510439,0.0002121052910513,0.0121527379896355,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,SCAN_NOISE_ONLY,native_full,0.2354146754714607,0.000526107495013,1.4903155586054597e-05,0.0002038498037773,3.1032289425644792e-06,-1.5084579409109661e-07,0.2354152638180742,0.0002038734786194,0.0116810898795468,True
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,SCAN_NOISE_ONLY,native_frozen,-0.0902407699667097,0.0006790162523658,2.7825768026845665e-05,-7.020400768533691e-05,2.8551577996509327e-06,-1.6785820802127605e-07,0.0902433288477822,7.02622430436273e-05,0.0040257299855222,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,SCAN_NOISE_ONLY,open3d_full,-0.02002208541714,0.0013871339667266,-0.0002976716731526,-0.0001894874360655,1.7799565419564117e-06,6.782077119034214e-07,0.0200722857073601,0.0001894970095745,0.0108573788789726,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::MAP_NOISE_ONLY,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,MAP_NOISE_ONLY,native_full,0.0456616676125761,0.0007862107955618,-4.340937866387229e-05,-0.0001427287817748,-4.2239814723953025e-08,5.601029050301026e-07,0.0456684563013749,0.0001427298870118,0.0081778201361567,True
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::MAP_NOISE_ONLY,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,MAP_NOISE_ONLY,native_frozen,-0.086926032700079,0.0006074975616826,8.608699577195011e-06,-7.250367287947632e-05,-2.2515616269779685e-07,8.897174397749078e-07,0.0869281559011369,7.250948126579275e-05,0.0041544872512128,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::MAP_NOISE_ONLY,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,MAP_NOISE_ONLY,open3d_full,-0.0281359382054477,0.0013618646049934,-0.0003382615043752,-0.0002148544093485,-4.7657656195764805e-07,7.693755871514731e-07,0.0281709090153024,0.0002148563154309,0.0123103600759225,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::DROPOUT_ONLY,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,DROPOUT_ONLY,native_full,-0.0011636065874191,0.0008334435620831,-2.903400906517639e-05,-0.0003657442510122,-1.495016566445518e-07,-6.690012723266525e-07,0.0014315905263536,0.0003657448934188,0.0209556387713632,True
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::DROPOUT_ONLY,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,DROPOUT_ONLY,native_frozen,-0.0934686915626189,0.000621611512024,3.895047632229698e-05,-5.789645985765707e-05,2.487203771388494e-07,-1.0166708759242677e-07,0.0934707666623072,5.78970833641212e-05,0.0033172585228812,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::DROPOUT_ONLY,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,DROPOUT_ONLY,open3d_full,-0.020432614354598,0.0013585266745967,-0.0003259909498976,-0.0002141589154629,-2.5055394267949e-07,2.0656594396969386e-07,0.020480322121215,0.0002141591616509,0.0122704161066595,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::FULL_NOISE,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,FULL_NOISE,native_full,0.2382446206945992,0.0006281133528042,1.8487763346897168e-06,-0.0002391940295738,2.9749282451241835e-06,3.2310661095463228e-06,0.238245448686256,0.0002392343490597,0.0137071185156842,True
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::FULL_NOISE,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,FULL_NOISE,native_frozen,-0.0860745578873848,0.0006450251162988,-2.9517211685314848e-05,-6.043002610447189e-05,2.4771990411542125e-06,3.3033634185419665e-06,0.0860769797575124,6.057092355207745e-05,0.0034704582807435,False
dev::END_FACE_TRANSITION_ABSENT::g1850310744::m217775206::r00::FULL_NOISE,END_FACE_TRANSITION_ABSENT,1850310744,217775206,0,FULL_NOISE,open3d_full,-0.109260094904053,0.0013804045032563,-0.0003344643744798,-0.000231710291154,2.3830944629790262e-06,3.441590460210088e-06,0.1092693265351859,0.0002317481018494,0.0132781881461398,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::IDEAL_MATCHED,REPEATED_STRUCTURE,1850310744,217775206,0,IDEAL_MATCHED,native_full,-0.0063953907444548,-0.0001935288276801,-0.0001885798732035,-0.0007338729731366,-2.388487722268143e-05,1.0581698558034306e-05,0.0064010966677577,0.0007343377972055,0.0420744565168105,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::IDEAL_MATCHED,REPEATED_STRUCTURE,1850310744,217775206,0,IDEAL_MATCHED,native_frozen,-0.0022249174179402,-0.000173259104163,-0.0001104455944298,-0.0001857222010976,-1.0385814895683895e-05,-4.867147131280238e-06,0.0022343845826442,0.000186076033526,0.0106613713895787,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::IDEAL_MATCHED,REPEATED_STRUCTURE,1850310744,217775206,0,IDEAL_MATCHED,open3d_full,-2.5411024362109414e-18,-5.904343897692101e-19,0.0,-5.27276223804474e-19,-1.3874434255761912e-21,-1.0849411564068348e-21,2.608795576494893e-18,5.272791654200626e-19,3.021087080374997e-17,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,REPEATED_STRUCTURE,1850310744,217775206,0,INDEPENDENT_NOISE_FREE,native_full,0.0016410683714378,-7.0719930609227366e-06,0.0001680527114644,-0.0003429345607409,-1.566688399148283e-05,3.234646226854352e-05,0.0016496657621015,0.0003448127866333,0.0197563173962372,True
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,REPEATED_STRUCTURE,1850310744,217775206,0,INDEPENDENT_NOISE_FREE,native_frozen,0.0010804488607362,3.0274227067180768e-05,0.0001650635262673,-0.0003375572296437,-1.4000812546041718e-05,2.5345854910497587e-05,0.00109340396798,0.0003387968689315,0.0194116307020263,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,REPEATED_STRUCTURE,1850310744,217775206,0,INDEPENDENT_NOISE_FREE,open3d_full,0.0094987601635081,-0.0005136697034838,0.0001337665246405,-0.0002645868959596,-1.718974116161266e-06,5.828872564382287e-05,0.00951357948888,0.0002709368116789,0.015523535823936,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,REPEATED_STRUCTURE,1850310744,217775206,0,SCAN_NOISE_ONLY,native_full,0.0014723792475942,-1.1817812431048128e-06,0.000173763104363,-0.0002742049295616,-1.739561081122886e-05,2.6179108170174865e-05,0.0014825976061598,0.0002760005369125,0.0158136659084329,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,REPEATED_STRUCTURE,1850310744,217775206,0,SCAN_NOISE_ONLY,native_frozen,0.0007229456541222,-5.3351081354508e-05,0.0001538788044177,-0.0002511683134025,-1.7521576125746076e-05,2.402445016534137e-05,0.0007410637240784,0.0002529223230424,0.0144913816549756,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,REPEATED_STRUCTURE,1850310744,217775206,0,SCAN_NOISE_ONLY,open3d_full,0.0095468017010148,-0.0005443810351413,0.0001453595544456,-0.0002944509971861,-3.2718507733983312e-06,4.026041473251142e-05,0.0095634148100974,0.0002972086737392,0.0170288026399388,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::MAP_NOISE_ONLY,REPEATED_STRUCTURE,1850310744,217775206,0,MAP_NOISE_ONLY,native_full,0.0017299171144769,2.5860208120379445e-06,0.0001583528442195,-0.0003490907304249,-1.837409695740553e-05,2.609400136839597e-05,0.0017371515575033,0.0003505464910893,0.0200848344625414,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::MAP_NOISE_ONLY,REPEATED_STRUCTURE,1850310744,217775206,0,MAP_NOISE_ONLY,native_frozen,0.0009786734781197,-2.3156274338931983e-05,0.0001558606421221,-0.0003258926055342,-1.927455777251557e-05,2.213016446905868e-05,0.0009912772213558,0.000327211312608,0.0187478272213753,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::MAP_NOISE_ONLY,REPEATED_STRUCTURE,1850310744,217775206,0,MAP_NOISE_ONLY,open3d_full,0.0108973342343935,-0.0005519621571202,0.0001280426339897,-0.0002681969736524,-3.6090856619211033e-06,4.725744309574109e-05,0.010912055285559,0.0002723525437802,0.0156046512982614,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::DROPOUT_ONLY,REPEATED_STRUCTURE,1850310744,217775206,0,DROPOUT_ONLY,native_full,0.00163135022825,-1.1657740578657742e-05,0.0001767468856619,-0.000332793811763,-1.535691168361157e-05,3.157327988661748e-05,0.0016409384302033,0.0003346407445112,0.0191735023136079,True
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::DROPOUT_ONLY,REPEATED_STRUCTURE,1850310744,217775206,0,DROPOUT_ONLY,native_frozen,0.0010785067721885,1.7942593042928583e-05,0.0001738359321157,-0.0003322676513169,-1.3564867877189876e-05,2.559154140995817e-05,0.0010925738993753,0.0003335276971166,0.0191097293955029,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::DROPOUT_ONLY,REPEATED_STRUCTURE,1850310744,217775206,0,DROPOUT_ONLY,open3d_full,0.0092498588295474,-0.000539550514502,0.0001371656772373,-0.0002638756874485,-1.4943728285015891e-06,5.8515141169176254e-05,0.0092665968697935,0.0002702899060687,0.0154864708627265,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::FULL_NOISE,REPEATED_STRUCTURE,1850310744,217775206,0,FULL_NOISE,native_full,0.0011964442100637,-3.161932971931382e-05,0.0001473254267059,-0.0003196998277151,-1.5563753893622253e-05,2.1623781537717277e-05,0.001205895232249,0.0003208080394945,0.0183809466969033,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::FULL_NOISE,REPEATED_STRUCTURE,1850310744,217775206,0,FULL_NOISE,native_frozen,0.0005897893517458,-6.859734078408562e-05,0.0001269898505962,-0.0002855467284505,-1.4234388016887614e-05,2.0071843409233476e-05,0.0006071931296959,0.0002866050083806,0.0164212573675222,False
dev::REPEATED_STRUCTURE::g1850310744::m217775206::r00::FULL_NOISE,REPEATED_STRUCTURE,1850310744,217775206,0,FULL_NOISE,open3d_full,0.0101020786666116,-0.0004714285890841,0.0001199774938069,-0.00030036373717,-6.072512075060278e-07,3.555982603967052e-05,0.0101137843016368,0.0003024619721365,0.0173297944666287,False
