sweep_type,sequence_id,level,split,scene_family,geometry_seed,sensor_seed,geometry_axial_support_score,active_axial_patch_count,master_pool_checksum,non_axial_shell_checksum,sampling_weight_checksum,gt_checksum,planes_checksum,axis_checksum,geometry_metadata_checksum,axial_observation_keep_probability,requested_points_per_frame,realized_total_points,realized_axial_points,realized_non_axial_points,realized_axial_point_fraction,axial_candidate_count,axial_retained_count,observation_checksum,metrics_path,ODI_trans_median,lambda_min_trans_normalized_median,condition_number_trans_median,axis_information_raw_median,axis_information_normalized_median,axis_information_ratio_median,weak_trans_subspace_alignment_median,cumulative_inverse_axis_information,mean_inverse_axis_information,harmonic_axis_information,low_axis_information_ratio,longest_low_information_duration_s,axis_information_p05,axis_information_p10,axis_information_p25,weak_subspace_persistence_mean,weak_subspace_persistence_p10,weak_axis_aligned_frame_ratio,longest_weak_axis_aligned_duration_s,process_trial_count,mean_final_axis_error_signed,variance_final_axis_error,mean_final_axis_error_squared,rmse_final_axis_error,median_final_axis_error_abs,q90_final_axis_error_abs,q95_final_axis_error_abs,mean_axis_rmse,variance_axis_rmse,mean_axis_mae,failure_probability_005m,failure_probability_010m,failure_probability_020m
observation,stage1b_observation_O1_G202,O1,train,ST,202,22,7.034736883539804,16,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,0c1c7340b9a42a993364d306700d988a2891bbf99a3ff7e50bec39f8e2f04b6b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,3ece03ca664895aad3e4af93c1303f76ba528566c5c4d89d4acfdd6b2dfe5822,1.0,192,7680,6364,1316,0.8286458333333333,50986,50986,5129445823e629cc92e01a34d4e826353c71d2de4afcea872cdcf2461516a653,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O1_G202/sensor_022/metrics.csv,0.03782677751532204,108.82248840888951,1.720237426110781,33386.49810158471,173.88801094575368,1.1412685009366008,0.0,0.023029374260796445,0.005757343565199111,173.69121517163032,0.0,0.0,159.00993665484359,160.99862991331187,166.54350793803334,0.0,0.0,0.0,0.0,30,-0.0005913390350662221,4.199149314918488e-11,3.497224461697615e-07,0.0005913733559856763,0.0005893695391900877,0.0006006114972123555,0.0006027014207422354,0.0018639926945334965,1.0059251674422753e-12,0.0013843941357862446,0.0,0.0,0.0
observation,stage1b_observation_O2_G202,O2,train,ST,202,11,7.034736883539804,16,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,0c1c7340b9a42a993364d306700d988a2891bbf99a3ff7e50bec39f8e2f04b6b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,3ece03ca664895aad3e4af93c1303f76ba528566c5c4d89d4acfdd6b2dfe5822,0.4,192,7680,5035,2645,0.6555989583333334,50939,20393,ad0ebb066cee2502c40242fb9a5ae1787ad47a3a97ec71d2db1bce80ece61d3a,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O2_G202/sensor_011/metrics.csv,0.03552375988286294,124.34183802447913,1.6881386546941783,26322.460617692115,137.09614905047977,0.8152253132433265,0.0,0.02930353769857236,0.00732588442464309,136.50228996736035,0.0,0.0,113.54821790617483,123.73662317122123,131.68420439656376,0.0,0.0,0.0,0.0,30,-0.00038051172856109854,3.8785104143401867e-11,1.4482666783989374e-07,0.0003805609909592597,0.00037934326695321374,0.00038702253384883536,0.00039135336362932093,0.004043356014800824,8.153865752034552e-13,0.003307958150565869,0.0,0.0,0.0
observation,stage1b_observation_O2_G202,O2,train,ST,202,22,7.034736883539804,16,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,0c1c7340b9a42a993364d306700d988a2891bbf99a3ff7e50bec39f8e2f04b6b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,3ece03ca664895aad3e4af93c1303f76ba528566c5c4d89d4acfdd6b2dfe5822,0.4,192,7680,5068,2612,0.6598958333333333,50986,20283,04ebd990d59eaa016ede691d680d02e192c45bb0bd56d790c0175a8cbc8e7a58,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O2_G202/sensor_022/metrics.csv,0.047670843997441925,123.97616771648647,1.8024495705319517,26798.489093524848,139.57546402877523,0.8475227975579418,0.0,0.028763861647277407,0.007190965411819352,139.06338617014634,0.0,0.0,121.29094777508952,125.09607154160419,131.41653112568758,0.0,0.0,0.0,0.0,30,-0.0021373800120223054,1.2815768105060706e-10,4.568517201550819e-06,0.0021374089925774195,0.0021336460403826862,0.0021527522753125084,0.0021605458322781603,0.0031857080946988818,1.7718561975553088e-12,0.0024948716172743875,0.0,0.0,0.0
observation,stage1b_observation_O3_G202,O3,train,ST,202,11,7.034736883539804,16,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,0c1c7340b9a42a993364d306700d988a2891bbf99a3ff7e50bec39f8e2f04b6b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,3ece03ca664895aad3e4af93c1303f76ba528566c5c4d89d4acfdd6b2dfe5822,0.1,192,7680,2513,5167,0.32721354166666666,50939,5156,732a1066cf10451b537339d2cc28aba241d6ad4394e58a8f8ae5e8f18a8d5d59,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O3_G202/sensor_011/metrics.csv,0.20415243519569737,67.1147300034816,4.459165129369002,12964.735018077736,67.5246615524882,0.3625872977590697,0.0,0.060701604837208656,0.015175401209302164,65.89611610314616,0.0,0.0,50.543757636245985,53.68969741583188,63.41849194222294,0.0,0.0,0.0,0.0,30,-0.006796701966948268,4.577613863823899e-11,4.6195201877785804e-05,0.006796705222222441,0.006794623116595844,0.006806975554249561,0.006807834251481992,0.0042530318671604814,8.991406672469801e-13,0.0034104347892930085,0.0,0.0,0.0
observation,stage1b_observation_O3_G202,O3,train,ST,202,22,7.034736883539804,16,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,0c1c7340b9a42a993364d306700d988a2891bbf99a3ff7e50bec39f8e2f04b6b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,3ece03ca664895aad3e4af93c1303f76ba528566c5c4d89d4acfdd6b2dfe5822,0.1,192,7680,2508,5172,0.3265625,50986,5093,c4d03e45975a2142f3c11e5c2b2caceb771bd7841c97b0aac00486fd4799fe40,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O3_G202/sensor_022/metrics.csv,0.20477771360225072,68.33041911596771,4.430793680979361,13149.774058344865,68.48840655387951,0.3651671293174251,0.0,0.059091844360818505,0.014772961090204626,67.6912362994756,0.0,0.0,55.41423187322736,58.89046909171666,62.315424808098435,0.0,0.0,0.0,0.0,30,-0.004192335650957327,3.565908883637661e-11,1.7575712680740344e-05,0.0041923397620827856,0.004190801068990169,0.004200204067980095,0.004204552560520191,0.0034409668012769677,8.471749895655134e-13,0.002649816547960316,0.0,0.0,0.0
observation,stage1b_observation_O4_G202,O4,train,ST,202,11,7.034736883539804,16,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,0c1c7340b9a42a993364d306700d988a2891bbf99a3ff7e50bec39f8e2f04b6b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,3ece03ca664895aad3e4af93c1303f76ba528566c5c4d89d4acfdd6b2dfe5822,0.02,192,7680,730,6950,0.09505208333333333,50939,1048,07f983bcd0fa3ef004176f7b5c0d666fae9c88141f68b83ebe112c0d6d4c998d,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O4_G202/sensor_011/metrics.csv,0.41103443197847167,18.679313611602204,19.136235258542964,3603.2844935791163,18.76710673739123,0.09689535824678441,0.0,0.2432450671613247,0.06081126679033118,16.444321139499717,0.0,0.0,8.153521467978994,10.859256159253727,15.999692380554977,0.0,0.0,0.025,0.10000000000000009,30,-0.014446026369315135,7.600014276231633e-11,0.00020868775132975285,0.014446028912118127,0.014443336999532264,0.014458243943125382,0.014463135600127153,0.009645698318893723,1.1050253783767013e-12,0.007233070016205187,0.0,0.0,0.0
observation,stage1b_observation_O4_G202,O4,train,ST,202,22,7.034736883539804,16,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,0c1c7340b9a42a993364d306700d988a2891bbf99a3ff7e50bec39f8e2f04b6b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,3ece03ca664895aad3e4af93c1303f76ba528566c5c4d89d4acfdd6b2dfe5822,0.02,192,7680,739,6941,0.09622395833333333,50986,1078,696666efc07a88bab39c15c2276a795f3f25b3c6bd81cde829f7af2bc9140490,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O4_G202/sensor_022/metrics.csv,0.41559447672669003,18.204727067916053,19.511287408102717,3502.567076651796,18.242536857561436,0.09009539494636992,0.0,0.23546755597708965,0.058866888994272414,16.987478310554124,0.0,0.0,11.287490580304159,12.539874184852406,15.407439375852151,0.0,0.0,0.025,0.10000000000000009,30,-0.007144780880726269,1.1372780291252963e-10,5.104800377046779e-05,0.007144788574231416,0.007141403845132288,0.0071605951888187745,0.007164302060103189,0.007347085773030851,7.307519806650238e-13,0.005848822757489382,0.0,0.0,0.0
geometry,stage1b_geometry_OC_G303,OC,train,OC,303,11,0.0,0,open_control,open_control,open_control,f548952a7463c1a5ebf5f8ba707c3e3af5260642d9db11fcbe2c4fe246c9d305,a01736c9888f7fe920489f2d4e7e177931a55acf3a6f49c4671b80b6556270c4,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,727318c941a193e4b1649f1ad0dd4d57829b90974871ca16103a5ce49701b2db,1.0,192,7680,0,7680,0.0,0,0,48c78c749b9860591201f57a71818fc2f7c10eebf33b0241570f0af58f586eff,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_OC_G303/sensor_011/metrics.csv,0.05911279442267603,126.48360639458238,2.018883595520088,46622.865269561924,242.82742327896835,1.1847936880842322,0.0,0.016457469887103733,0.004114367471775933,243.05072574578713,0.0,0.0,234.1797018712875,235.7756138725619,238.91098649460167,0.0,0.0,0.0,0.0,30,-0.00231467651287911,1.1562979713524988e-10,5.35783913474476e-06,0.0023147006576973964,0.0023137463727840313,0.0023269602339295757,0.0023376233457513607,0.002080798097290941,1.2454101024990076e-12,0.0016148609646913408,0.0,0.0,0.0
geometry,stage1b_geometry_OC_G303,OC,train,OC,303,22,0.0,0,open_control,open_control,open_control,f548952a7463c1a5ebf5f8ba707c3e3af5260642d9db11fcbe2c4fe246c9d305,a01736c9888f7fe920489f2d4e7e177931a55acf3a6f49c4671b80b6556270c4,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,727318c941a193e4b1649f1ad0dd4d57829b90974871ca16103a5ce49701b2db,1.0,192,7680,0,7680,0.0,0,0,1426a4a7f01ded7e055cdc395c338d5f6627f025d0a2e815747711ebccc05545,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_OC_G303/sensor_022/metrics.csv,0.05522962702479828,129.34122359444135,1.9698407904003665,46600.12283715325,242.70897311017313,1.1872962006030257,0.0,0.016515748131401088,0.004128937032850272,242.19308554329874,0.0,0.0,229.07526960419875,231.13137163312314,236.60246248842535,0.0,0.0,0.0,0.0,30,0.000926192417248591,1.0820532450668016e-10,8.579369922491447e-07,0.0009262488824550044,0.0009291198540255508,0.0009366076220167941,0.0009370445991318199,0.0025836518540322153,1.6118865132922584e-12,0.0020252569719830115,0.0,0.0,0.0
geometry,stage1b_geometry_L1_G303,L1,train,ST,303,11,7.456643051267373,12,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,7d37cc430d7e75ef7ea4f4465253934110cdeaf0d303108266f5c442d35e1bcf,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,549d2a29f59a3f7c97741f30a6845624d200dbe58f78756e9864ced45d5808bb,1.0,192,7680,6040,1640,0.7864583333333334,6040,6040,d8ee92f510c26b1674173461d51eeaccce4acd7380761b8520fc00e72182ffc3,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L1_G303/sensor_011/metrics.csv,0.06365649988112654,109.47734699548256,2.01445810593888,38612.47352522934,201.1066329439028,1.2248330928135913,0.0,0.020226941171092964,0.005056735292773241,197.75605051526728,0.0,0.0,178.6411031260023,181.8850105854546,191.0845828482803,0.0,0.0,0.0,0.0,30,-0.001693725674437019,7.464927004897248e-11,2.868778821208182e-06,0.0016937469767377247,0.0016904900221206276,0.001705552323021564,0.0017085332290701417,0.002324442220704666,8.418217337942845e-13,0.0018170491265054416,0.0,0.0,0.0
geometry,stage1b_geometry_L1_G303,L1,train,ST,303,22,7.456643051267373,12,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,7d37cc430d7e75ef7ea4f4465253934110cdeaf0d303108266f5c442d35e1bcf,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,549d2a29f59a3f7c97741f30a6845624d200dbe58f78756e9864ced45d5808bb,1.0,192,7680,6038,1642,0.7861979166666667,6038,6038,d3ac598f1f0b78087f5d79deac700b7d37348b567b1f515cf9b6c47731839747,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L1_G303/sensor_022/metrics.csv,0.08079983073150676,103.78071692908236,2.1859897464392377,38387.498943088496,199.93489032858594,1.2119732176148208,0.0,0.020197717585342816,0.005049429396335704,198.04217892930342,0.0,0.0,183.01273320281555,184.87728642697184,191.26244395540817,0.0,0.0,0.0,0.0,30,0.0016541487194032811,2.391507164301181e-11,2.7362311038061035e-06,0.0016541557072434576,0.0016561927897988937,0.0016590014778792295,0.0016596537875017247,0.0023323855078104467,7.645716902161205e-13,0.0018242320189869646,0.0,0.0,0.0
geometry,stage1b_geometry_L2_G303,L2,train,ST,303,11,6.0781424493290075,7,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,1efb48035730f7da21c487cb66eb956d817c230c599935b46dabbac37aae8764,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,9da5a6f4c00bd8a4f5c8951c3eea0d605a0214a7a7002d0bfe56ad7a39204c46,1.0,192,7680,5223,2457,0.680078125,5223,5223,d7c3ecd4fd9817962f767e0160db8e348c2b06761849c428cb910772bcd56be7,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L2_G303/sensor_011/metrics.csv,0.1320527149500509,78.77452049806145,3.0133041550653985,25476.877035089423,132.69206789109074,0.9453046740998104,0.0,0.030142759687912808,0.007535689921978202,132.70185083962278,0.0,0.0,82.85936313446628,92.27927746361681,103.41059502475602,0.0,0.0,0.0,0.0,30,-0.0013764936667134482,5.4851551165704226e-11,1.8947878376683603e-06,0.0013765129268075765,0.0013750360535045303,0.0013847790529503356,0.0013898872396017835,0.0038256438967791003,4.2325787989339703e-13,0.0030188808206630144,0.0,0.0,0.0
geometry,stage1b_geometry_L2_G303,L2,train,ST,303,22,6.0781424493290075,7,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,1efb48035730f7da21c487cb66eb956d817c230c599935b46dabbac37aae8764,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,9da5a6f4c00bd8a4f5c8951c3eea0d605a0214a7a7002d0bfe56ad7a39204c46,1.0,192,7680,5203,2477,0.6774739583333333,5203,5203,0e03dc85f7fabe54f88fd6000f011ba5bfa0c0af77cbf2dda5ec92f900f74d97,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L2_G303/sensor_022/metrics.csv,0.1304000518421824,75.65185358606365,2.979757546371304,26816.765052425602,139.67065131471668,0.9082883402297444,0.0,0.029987276007828443,0.007496819001957111,133.38990840501035,0.0,0.0,84.415720619865,91.6723606081993,102.38571354798098,0.0,0.0,0.0,0.0,30,-0.005012502885675,5.0936463388054085e-11,2.512523441748148e-05,0.005012507797248946,0.005010224900894755,0.0050209024970349955,0.00502443542181652,0.003394342668366141,6.117511079918979e-13,0.0027366128845009966,0.0,0.0,0.0
geometry,stage1b_geometry_L3_G303,L3,train,ST,303,11,3.7617422244560537,3,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,52f1d7106c28cf68014946e824bb3544a77e982fff8a0a54d29058315baad1c0,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,a6ad5292d25538533de5b64323de23381e8fe93744c020239210d3a0ddf9e5f7,1.0,192,7680,3738,3942,0.48671875,3738,3738,d5a21a8765a9726ba9ddbd56d901043e7119b3d80ce66b9da1413d0c0c906066,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L3_G303/sensor_011/metrics.csv,0.22219567075484314,44.21302646705687,4.780260725145522,10483.783705320297,54.60304013187654,0.44846601686944293,0.0,0.07313929907916947,0.018284824769792367,54.69016042483821,0.0,0.0,32.87902083934322,35.428472588216934,40.5089703283366,0.0,0.0,0.0,0.0,30,-0.006599968686102286,1.1365471580861465e-10,4.355969652375601e-05,0.006599977009335412,0.006599576840566002,0.006607303718292812,0.006615260268633882,0.0054703428164547,7.75374357466368e-13,0.004176370455299496,0.0,0.0,0.0
geometry,stage1b_geometry_L3_G303,L3,train,ST,303,22,3.7617422244560537,3,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,52f1d7106c28cf68014946e824bb3544a77e982fff8a0a54d29058315baad1c0,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,a6ad5292d25538533de5b64323de23381e8fe93744c020239210d3a0ddf9e5f7,1.0,192,7680,3706,3974,0.4825520833333333,3706,3706,9d83f0ec1ebb6a008763ef9e6e469a44c4c954ad22132133c381eaf80a6cb854,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L3_G303/sensor_022/metrics.csv,0.22671244497439325,42.31545183282495,4.7917236902517555,10152.052909142863,52.87527556845241,0.4476134064818751,0.0,0.07384910751388149,0.018462276878470373,54.16450021752959,0.0,0.0,33.17400441597811,34.726462073595584,41.610407346784086,0.0,0.0,0.0,0.0,30,0.00928556867746894,8.828047860716932e-11,8.622187100178826e-05,0.009285573272651951,0.00928519489053059,0.009298571922258247,0.009299179209922315,0.005495287346425134,7.86055750036963e-13,0.004395829646095907,0.0,0.0,0.0
geometry,stage1b_geometry_L4_G303,L4,train,ST,303,11,1.5124083082274586,1,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,276c1cd226a5fbe61a373bcdc563409df87e1bf4cc0d29211deb3d479d945f94,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,4db4241fa935e39af263087e1337f4cd1ba6d59a24fc96ae2da91fe5ffb88526,1.0,192,7680,1822,5858,0.23723958333333334,1822,1822,2140c2fb325c80ed870865a6c2b6a6c9d56b1ace271c27cde5084e71ae0e7f57,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L4_G303/sensor_011/metrics.csv,0.3990418759173191,21.628755795645187,13.400541676322018,5380.698957374592,28.024473736326,0.17003747080664908,0.0,0.28385041284834395,0.07096260321208599,14.091929477436153,0.0,0.0,4.290145516762147,5.525195816150344,9.841448415116258,0.12804376575033175,0.0,0.15,0.6000000000000001,30,-0.04271153763699035,1.4948367182311362e-08,0.00182428989740432,0.042711706795728964,0.04271033983203765,0.04281778741713005,0.042889117082354565,0.009747389584017292,2.0040004303961893e-10,0.006466731361682662,0.0,0.0,0.0
geometry,stage1b_geometry_L4_G303,L4,train,ST,303,22,1.5124083082274586,1,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,276c1cd226a5fbe61a373bcdc563409df87e1bf4cc0d29211deb3d479d945f94,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,4db4241fa935e39af263087e1337f4cd1ba6d59a24fc96ae2da91fe5ffb88526,1.0,192,7680,1815,5865,0.236328125,1815,1815,c3bfb3cddaac02817170ebdbce75e36dede5f740a030d70df075db43dbba3e22,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L4_G303/sensor_022/metrics.csv,0.40693875836798343,22.17347581660868,12.176061650098582,5275.259157713838,27.475308113092908,0.16806030292904428,0.0,0.28842235786560233,0.07210558946640058,13.868550377304317,0.0,0.0,4.082827992315703,5.693854796958916,9.315729620147913,0.12803164345749135,0.0,0.15,0.6000000000000001,30,0.027300500054631034,2.4523714538848986e-08,0.0007453410094902967,0.027300934223764152,0.02729364159844394,0.027489192358318704,0.027514239755143242,0.013344495125417168,1.633054612772221e-10,0.008894353521472977,0.0,0.0,0.0
observation,stage1b_observation_O1_G303,O1,train,ST,303,11,7.814842457602903,16,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,e7f9ea9fd3725afb2327ecd3ea2c5848c6fd4e3e8c2a2a4e3ad9bb8ba28c5174,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,6ade6e67dd4da62c2cad78b267d3ea50a2d63ed2a0156f7ea505c7b60bf30eee,1.0,192,7680,6314,1366,0.8221354166666667,50972,50972,b99f61700b3da5a96070d4a6bfd0b8b411162a98e1c5a1f927885e857d27a129,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O1_G303/sensor_011/metrics.csv,0.02769517938377808,115.93104266605808,1.5779586377000248,33307.24127509123,173.47521497443353,1.1416986206429693,0.0,0.022902778806900528,0.005725694701725132,174.65129597264476,0.0,0.0,158.96843962871054,163.33681250971313,166.5242798426151,0.0,0.0,0.0,0.0,30,0.0006556239709130552,4.824349519744388e-11,4.2988942661449337e-07,0.0006556595355933546,0.0006575323265298749,0.0006618042107270128,0.0006623099878934724,0.0023024508436873484,5.706237759848358e-13,0.0018760742826054015,0.0,0.0,0.0
observation,stage1b_observation_O1_G303,O1,train,ST,303,22,7.814842457602903,16,28af28bd325b2fd3ea0b77ed155e4d894ad1515603136ed2b48cbab10bf6b559,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,e7f9ea9fd3725afb2327ecd3ea2c5848c6fd4e3e8c2a2a4e3ad9bb8ba28c5174,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,6ade6e67dd4da62c2cad78b267d3ea50a2d63ed2a0156f7ea505c7b60bf30eee,1.0,192,7680,6424,1256,0.8364583333333333,50960,50960,f1608a1a2e86510b87c7519a6095a9e62daaa403de9260e3cbe11da898e70f49,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O1_G303/sensor_022/metrics.csv,0.028825212493795105,120.40477249267951,1.5770565613859957,34156.89904443877,177.90051585645193,1.1610324794274685,0.0,0.022591687006857993,0.005647921751714498,177.05627732828228,0.0,0.0,156.2967693181143,166.14344608707262,168.6830588231141,0.0,0.0,0.0,0.0,30,-0.0019318679289058356,4.202496151673215e-11,3.7321543188643888e-06,0.0019318784430870355,0.001929609179734726,0.0019399366928254836,0.0019441364606461065,0.0030679964119337596,5.022215603646764e-13,0.002484254824494281,0.0,0.0,0.0
