scene_variant,geometry_seed,measurement_seed,repeat_index,block_id,base_snapshot_id,candidate_anchor,anchor_pose,anchor_translation_error_to_gt_m,anchor_rotation_error_to_gt_rad,anchor_absolute_accuracy_valid,source_condition,full_solver_converged,full_finite_output,deterministic_recheck_pass,full_method_self_consistent,frozen_method_consistent_to_common_anchor,frozen_translation_distance_to_anchor_m,frozen_rotation_distance_to_anchor_rad,conditions_1_to_4_pass,repeat_cluster_count,multiple_attractors,snapshot_anchor_eligible
END_FACE_TRANSITION_PRESENT,1103,2101,3,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101::r03,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.013822509399455158,-0.00031784950016628213,1.4993808943622386,9.224851919583264e-06,7.165740582749228e-07,-2.142576349089582e-06,0.9999999999548991]",0.013840017564782571,1.899494719483282e-05,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.00949790071227037,0.00034615514966511007,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2101,3,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101::r03,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.009614735035805707,-0.0006629654234932219,1.4994605218455614,0.00013723153252380527,9.696700154127771e-07,-3.6010959462296302e-06,0.9999999905767992]",0.009652651948589762,0.00027456439528227684,true,NOISE_FREE,true,true,true,true,true,0.006115996304403916,0.00012707860859223616,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2101,4,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101::r04,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.0042154729303598565,0.00031939610440622027,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2101,4,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101::r04,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.013704990608094148,-0.0002719404785421564,1.4993447083783416,-3.3181115548375185e-06,2.6852904223868206e-06,-3.21239994659814e-06,0.9999999999857301]",0.013723342388107728,1.068459870282153e-05,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.009541535298492769,0.00032594419678744994,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2101,4,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101::r04,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.009614735035805707,-0.0006629654234932219,1.4994605218455614,0.00013723153252380527,9.696700154127771e-07,-3.6010959462296302e-06,0.9999999905767992]",0.009652651948589762,0.00027456439528227684,true,NOISE_FREE,true,true,true,true,true,0.006115996304403916,0.00012707860859223616,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,0,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r00,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.004767812906411733,0.0003702599084994077,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,0,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r00,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.013597355535710865,-0.0002893990845982941,1.4993949816605274,1.4729112821859755e-05,1.9217256082709056e-06,-2.576426647887686e-06,0.9999999998863611]",0.013613885433108043,3.0151468828017105e-05,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.008869839329288998,0.00034075635115281744,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,0,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r00,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.009614735035805707,-0.0006629654234932219,1.4994605218455614,0.00013723153252380527,9.696700154127771e-07,-3.6010959462296302e-06,0.9999999905767992]",0.009652651948589762,0.00027456439528227684,true,NOISE_FREE,true,true,true,true,true,0.006115996304403916,0.00012707860859223616,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,1,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r01,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.0045962395763011425,0.00032855982475320195,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,1,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r01,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.01370842403205507,-0.00030868667068421164,1.4993178862951029,-3.912965086700276e-06,4.5545501681826093e-07,-2.0822969167071008e-06,0.9999999999900727]",0.01372885486884072,8.911721605063643e-06,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.009165863663732125,0.00033637490834679683,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,1,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r01,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.009614735035805707,-0.0006629654234932219,1.4994605218455614,0.00013723153252380527,9.696700154127771e-07,-3.6010959462296302e-06,0.9999999905767992]",0.009652651948589762,0.00027456439528227684,true,NOISE_FREE,true,true,true,true,true,0.006115996304403916,0.00012707860859223616,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,2,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r02,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.004420903685125616,0.0003362362689416449,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,2,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r02,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.013446304923215982,-0.00029133660123583765,1.4993820289048443,-9.019719118807994e-07,2.5050609982769537e-06,-1.8372348683423743e-06,0.999999999994768]",0.013463650373422875,6.469718972691086e-06,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.009069555422328634,0.00033798283217385453,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,2,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r02,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.009614735035805707,-0.0006629654234932219,1.4994605218455614,0.00013723153252380527,9.696700154127771e-07,-3.6010959462296302e-06,0.9999999905767992]",0.009652651948589762,0.00027456439528227684,true,NOISE_FREE,true,true,true,true,true,0.006115996304403916,0.00012707860859223616,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,3,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r03,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.0045283172565587495,0.00035791265031551276,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,3,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r03,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.013911233111146252,-0.00028486893247978064,1.4993530448169314,-4.979078887485889e-06,6.03063070543156e-07,-3.179148919408571e-06,0.999999999982369]",0.013929181885173418,1.1876346153098067e-05,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.009431012235239542,0.00036778848500527436,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,3,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r03,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.009614735035805707,-0.0006629654234932219,1.4994605218455614,0.00013723153252380527,9.696700154127771e-07,-3.6010959462296302e-06,0.9999999905767992]",0.009652651948589762,0.00027456439528227684,true,NOISE_FREE,true,true,true,true,true,0.006115996304403916,0.00012707860859223616,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,4,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r04,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.004249122018013361,0.0003609258557532957,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,4,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r04,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.01356453344757176,-0.0003107624395903543,1.4993956007168643,1.4509432851514225e-05,5.489991387349208e-08,-2.0867066053519557e-06,0.9999999998925596]",0.013581547755598701,2.9317639751204683e-05,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.009363677158609824,0.00033187439805451417,true,1,false,true
END_FACE_TRANSITION_PRESENT,1103,2111,4,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r04,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.009614735035805707,-0.0006629654234932219,1.4994605218455614,0.00013723153252380527,9.696700154127771e-07,-3.6010959462296302e-06,0.9999999905767992]",0.009652651948589762,0.00027456439528227684,true,NOISE_FREE,true,true,true,true,true,0.006115996304403916,0.00012707860859223616,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,0,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r00,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.0028306174255736663,0.00018251866277760776,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,0,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r00,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.0027482130587498503,-0.0005897910758365003,1.4996444704032876,-7.739861745321049e-05,-1.490674224852995e-06,8.1710106839529e-07,0.9999999970032821]",0.002833183690401673,0.0001548345666760855,true,LOCKED_FULL_NOISE,true,true,true,true,true,2.65807465542371e-05,2.7696192441658577e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,0,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r00,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_PRESENT,1107,2101,1,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r01,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.002850975819787519,0.00013801293452404294,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,1,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r01,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.002719821066265284,-0.0006143173375021615,1.4996519641661514,-5.594058328371292e-05,1.464021184276526e-07,-1.7739128888133984e-06,0.9999999984337414]",0.0028099717730430745,0.00011193778739836317,true,LOCKED_FULL_NOISE,true,true,true,true,true,4.363898099501438e-05,2.6084982457371455e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,1,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r01,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_PRESENT,1107,2101,2,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r02,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.002607306072184311,0.00020687955245623932,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,2,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r02,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.002564020148548292,-0.0005991420682725783,1.4996626454922952,-8.870272513548137e-05,-5.881064339609979e-07,-3.1727443330855704e-08,0.9999999960657399]",0.002654614586715797,0.0001774093610033806,true,LOCKED_FULL_NOISE,true,true,true,true,true,5.917696518558594e-05,2.947724181814843e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,2,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r02,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_PRESENT,1107,2101,3,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r03,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.0026889959967030404,0.0001806909951044708,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,3,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r03,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.00267887999968693,-0.0005873934264801148,1.4996967628747961,-7.557955300687315e-05,-5.47716328377693e-07,-3.327234200879966e-07,0.9999999971436603]",0.0027592357355428324,0.00015116454004359133,true,LOCKED_FULL_NOISE,true,true,true,true,true,7.929837000756705e-05,2.952804173107481e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,3,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r03,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_PRESENT,1107,2101,4,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r04,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.002647513406583608,0.00015207058594491073,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,4,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r04,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.0025621740296401297,-0.0005836834127028451,1.4996427661598337,-6.965425347351507e-05,1.5395870303228703e-06,-1.6325864406879428e-06,0.9999999975716246]",0.0026519875755717124,0.00013938078348934074,true,LOCKED_FULL_NOISE,true,true,true,true,true,1.4903965726738003e-05,1.2697934462233068e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2101,4,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r04,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,0,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r00,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.0026797298067913547,0.00013752321830507415,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,0,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r00,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.0026325814388159304,-0.0005954684451554255,1.4996569448280952,-5.944474491931432e-05,8.861250035007223e-07,-1.374805558597047e-06,0.9999999982318236]",0.002720800351393797,0.00011893448634499113,true,LOCKED_FULL_NOISE,true,true,true,true,true,4.900668653012522e-05,1.859338765278954e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,0,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r00,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,1,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r01,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.002838299666069511,0.0001827077909117118,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,1,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r01,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.0027147885200047932,-0.0005757533265199937,1.4996124822377466,-7.606010897034268e-05,-4.3083440807237193e-07,-1.8020709470611063e-06,0.9999999971057134]",0.0028020953976284533,0.00015216534777320382,true,LOCKED_FULL_NOISE,true,true,true,true,true,4.1619568300933137e-05,3.056162029500886e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,1,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r01,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,2,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r02,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.0026279665743685365,0.00015733704961193402,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,2,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r02,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.0025582260242061248,-0.0005583917731277906,1.4996793808571742,-6.821236154416383e-05,1.8854644530567454e-06,-2.3889885148890428e-06,0.9999999976689058]",0.002638014101169402,0.00013656044108020546,true,LOCKED_FULL_NOISE,true,true,true,true,true,2.2420901161081475e-05,2.079874266276895e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,2,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r02,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,3,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r03,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.002659528083057774,0.00015745680639754847,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,3,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r03,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.0025947766257898796,-0.0005962545307155158,1.4996274255799027,-6.789436983208962e-05,-1.30307834716663e-06,-1.5548363097169e-06,0.9999999976931196]",0.0026883446396723646,0.00013584934289308912,true,LOCKED_FULL_NOISE,true,true,true,true,true,3.769951378412473e-05,2.161409981688666e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,3,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r03,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,4,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r04,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,true,true,true,true,true,0.0028299719408860146,0.0001854639830328128,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,4,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r04,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,0.002697390464353875,-0.0006071551541717023,1.4996610553144183,-7.938918227340707e-05,-7.520061154635911e-07,-1.3951429996122731e-06,0.9999999968474229]",0.0027855764570926,0.0001588100023610474,true,LOCKED_FULL_NOISE,true,true,true,true,true,4.635461058951426e-05,2.6661877682938796e-05,true,1,false,true
END_FACE_TRANSITION_PRESENT,1107,2111,4,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r04,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,0.00256025332838679,-0.0005969584796007383,1.4997722806506137,-6.204160659035104e-06,-1.2353916016064688e-10,-8.960084462105064e-07,0.9999999999803528]",0.002638771046143974,1.2537055576900994e-05,true,NOISE_FREE,false,true,true,false,true,0.0008106045468514935,0.0002513805712666049,false,1,false,false
END_FACE_TRANSITION_WEAK,1101,2101,0,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r00,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,false,true,true,false,true,0.004784375626469412,0.00019452651946396562,false,1,false,false
END_FACE_TRANSITION_WEAK,1101,2101,0,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r00,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,-0.010968854313513372,-0.00035139437471543955,1.5006753974318392,-6.411519121284217e-05,-4.2177428226769366e-07,-9.183212204699528e-08,0.999999997944528]",0.010995244637960427,0.00012823328860442473,true,LOCKED_FULL_NOISE,false,true,true,false,true,0.0062199502935063,6.632689403301276e-05,false,1,false,false
END_FACE_TRANSITION_WEAK,1101,2101,0,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r00,NOISE_FREE_FULL_SOLUTION_ANCHOR,"[0.0,-0.013631356866374006,-0.00036621660555357147,1.5006968626192476,-6.678302970731828e-05,5.604176879246317e-07,-2.3319402712875786e-07,0.9999999977698293]",0.013654069801005472,0.0001335715764818149,true,NOISE_FREE,true,true,true,true,true,0.0009166425911477894,3.0128235390420333e-06,true,1,false,true
END_FACE_TRANSITION_WEAK,1101,2101,1,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r01,GT_REFERENCE_ANCHOR,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]",0.0,0.0,true,LOCKED_FULL_NOISE,false,true,true,false,true,0.006774176025693927,0.00020871336904250466,false,1,false,false
END_FACE_TRANSITION_WEAK,1101,2101,1,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r01,FULL_ZERO_SOLUTION_ANCHOR,"[0.0,-0.010170538858509295,-0.00028760343376686107,1.500644954843959,-7.811391206695453e-05,1.9182705648461739e-07,7.359511886203982e-07,0.9999999969488191]",0.01019502541234245,0.00015623522896694554,true,LOCKED_FULL_NOISE,false,true,true,false,true,0.003422103552719917,5.2507787995219576e-05,false,1,false,false
