scene_variant,geometry_seed,measurement_seed,repeat_index,block_id,base_snapshot_id,condition_id,method,zero_success_under_current_gt_rule,zero_translation_shift_from_reference_m,zero_rotation_shift_from_reference_rad,zero_initial_cost,zero_final_cost,zero_cost_change,zero_gradient_norm_at_reference,zero_correspondence_checksum_initial,zero_correspondence_checksum_final,zero_correspondence_checksum_change_count,zero_correspondence_changed,zero_plane_checksum_initial,zero_plane_checksum_final,zero_plane_fit_changed,zero_iteration_count,zero_solver_converged,zero_finite_output,zero_iteration_limit_not_failed,zero_termination_reason,zero_runtime_ms,deterministic_recheck_performed,deterministic_recheck_translation_difference_m,deterministic_recheck_rotation_difference_rad,deterministic_recheck_pass,reference_pose,zero_final_pose,scan_checksum,map_checksum,dropout_checksum
LONG_CORRIDOR,1101,2101,0,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r00,SCAN_NOISE_ONLY,full_reassociation,false,0.11891215751836783,2.204649237066273e-05,1.3679301400995985,1.380780344531684,0.01285020443208551,30.618222224964683,4e02c6e8ee8ce30545e5567d58869bf35798204ab8865407404e7df365b95d7b,9fe3b448160364f07913bcf31ca66fd3c901f715ed7654d3ae0789bbeeb9269e,20,true,0fab1dda2628478ef7860219ebeced8d3ea17b652033103902406808bbc9bd08,7b282cbb1a3245fefc8962a2afde317f1c505fe8caf8f157cd79e07ce7d28623,true,20,false,true,false,iteration_limit,8045.947784000418,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.11890310383053873,-0.001349207954712709,1.4994231611731275,-1.0913033225256851e-05,5.769975857755329e-07,1.4438615127324489e-06,0.999999999939244]",5eae5722b644e26436ff53adf37791f656ebe72c3a1cbd2520ff41143eac450b,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,0,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r00,SCAN_NOISE_ONLY,frozen_jacobian,false,0.14562855054769677,0.00012895036697330959,1.3679301400995985,1.0440308945005898,-0.3238992455990086,30.618222224964683,4e02c6e8ee8ce30545e5567d58869bf35798204ab8865407404e7df365b95d7b,4e02c6e8ee8ce30545e5567d58869bf35798204ab8865407404e7df365b95d7b,0,false,0fab1dda2628478ef7860219ebeced8d3ea17b652033103902406808bbc9bd08,0fab1dda2628478ef7860219ebeced8d3ea17b652033103902406808bbc9bd08,false,6,true,true,true,converged_step,31.862713000009535,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.14562229353254405,-0.0012169277001353597,1.4994156645507164,6.447407438699729e-05,1.7179741984079621e-07,3.368938466719343e-07,0.9999999979214753]",5eae5722b644e26436ff53adf37791f656ebe72c3a1cbd2520ff41143eac450b,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,0,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r00,MAP_NOISE_ONLY,full_reassociation,false,0.12050820720000023,3.926218766562413e-05,1.1871836470568098,1.1792560940390127,-0.007927553017797129,32.73314128581008,abd7977b4a24c309dd74c95e91fb10b9ec261b1718730146bfa2d80f694de3e5,b68437159a2e56814000164fb1f92cec086b90e8af99fc950958900248364822,20,true,df808f75733e5b3daae6b4bed211352215106ec0ba62d1783eb7953cf1b1c2fb,44baf4b5f1803e1fa987f88f1c025157b512abda13cbcd5ac2d3dc0774fd56a3,true,20,false,true,false,iteration_limit,8683.329342000434,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.12049916271520572,-0.0013609581224690271,1.499427653530239,-1.9602583185463073e-05,8.062871554852017e-07,6.844548948368073e-07,0.9999999998073101]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,da73c8119b463b05102924adf3336f5f5602c6216a396b5b1b55a7648d16bff6,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,0,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r00,MAP_NOISE_ONLY,frozen_jacobian,false,0.13754408084615113,6.264259844785898e-05,1.1871836470568098,0.8506516026721215,-0.3365320443846883,32.73314128581008,abd7977b4a24c309dd74c95e91fb10b9ec261b1718730146bfa2d80f694de3e5,abd7977b4a24c309dd74c95e91fb10b9ec261b1718730146bfa2d80f694de3e5,0,false,df808f75733e5b3daae6b4bed211352215106ec0ba62d1783eb7953cf1b1c2fb,df808f75733e5b3daae6b4bed211352215106ec0ba62d1783eb7953cf1b1c2fb,false,5,true,true,true,converged_step,22.00496200021007,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.13753704513562587,-0.0012616988746754797,1.4994139051928086,3.13204721481665e-05,-2.2248977014014546e-08,-2.2652627457275178e-07,0.9999999995094883]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,da73c8119b463b05102924adf3336f5f5602c6216a396b5b1b55a7648d16bff6,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,0,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r00,LOCKED_FULL_NOISE,full_reassociation,false,0.12006975222991804,3.199202285950275e-05,1.3530153834987906,1.375436704995792,0.02242132149700149,30.779660087649333,e8a775300c8efb7bb463024662f69041f8b77c6503ca5dd0cbd6219394b91f50,c2d15884a63dfeb4b9b0d3df7d0898562ce01d3bd081bc99a4e051aed63dff72,20,true,702cc3545615b38fb26c4b756efc90a2d5afeb89c6016d67ddff1a3d41819079,6277ba306d03e080d4ea0423b48f6891191672c5476ca3d8c648a479c6f9f9ab,true,20,false,true,false,iteration_limit,8860.35498199999,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.12006091401649628,-0.001335360556850319,1.49941764421476,-1.594493980680239e-05,9.639048473271564e-07,8.379520521252769e-07,0.9999999998720639]",814bdf5e411c49e61b98c1f9d786d480d68256584ac083c1cc96a13c575f6bee,da73c8119b463b05102924adf3336f5f5602c6216a396b5b1b55a7648d16bff6,69f1bf329699f441fe177f07396c6bd6dbc125fe5de61e27e73bd235ef0b357d
LONG_CORRIDOR,1101,2101,0,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r00,LOCKED_FULL_NOISE,frozen_jacobian,false,0.13437606866391713,0.00010345741239450874,1.3530153834987906,1.0615160026551054,-0.2914993808436852,30.779660087649333,e8a775300c8efb7bb463024662f69041f8b77c6503ca5dd0cbd6219394b91f50,e8a775300c8efb7bb463024662f69041f8b77c6503ca5dd0cbd6219394b91f50,0,false,702cc3545615b38fb26c4b756efc90a2d5afeb89c6016d67ddff1a3d41819079,702cc3545615b38fb26c4b756efc90a2d5afeb89c6016d67ddff1a3d41819079,false,6,true,true,true,converged_step,31.41884900014702,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.13436944352345773,-0.001200073897777775,1.499416648128529,5.172393229158759e-05,3.073342808354475e-07,-6.319939795665063e-07,0.9999999986620706]",814bdf5e411c49e61b98c1f9d786d480d68256584ac083c1cc96a13c575f6bee,da73c8119b463b05102924adf3336f5f5602c6216a396b5b1b55a7648d16bff6,69f1bf329699f441fe177f07396c6bd6dbc125fe5de61e27e73bd235ef0b357d
LONG_CORRIDOR,1101,2101,1,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r01,NOISE_FREE,full_reassociation,false,0.11962379110789909,3.472582580617263e-05,1.1889514766553688,1.1748105211098894,-0.01414095554547945,33.2514427978385,4aebe0b1a8fd8940226530a95cba58b8bf58012c41d9688b0f506c6c30ca5ec2,3e1b625a13e27607a07691a757ea1707917d4cb3827c3edb59046d19b6e6116b,3,true,2fbbc79800c9af1f47bbe838d79ad33f03076458e59afea1d23ca7156a92e490,70a226eebc6703ab7ab7fc898fdb82d8503a2563f65b17af06bceaaef434171f,true,6,true,true,true,converged_step,2841.7529220005235,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.11961463230370356,-0.0013675757455341743,1.4994335421848908,-1.7305843536415605e-05,8.957780240389011e-07,1.0844840591808964e-06,0.9999999998492646]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,1,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r01,NOISE_FREE,frozen_jacobian,false,0.14860220464859597,7.426851425835662e-05,1.1889514766553688,0.8205847183441342,-0.36836675831123467,33.2514427978385,4aebe0b1a8fd8940226530a95cba58b8bf58012c41d9688b0f506c6c30ca5ec2,4aebe0b1a8fd8940226530a95cba58b8bf58012c41d9688b0f506c6c30ca5ec2,0,false,2fbbc79800c9af1f47bbe838d79ad33f03076458e59afea1d23ca7156a92e490,2fbbc79800c9af1f47bbe838d79ad33f03076458e59afea1d23ca7156a92e490,false,6,true,true,true,converged_step,29.35253899977397,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.14859562114609887,-0.001267373313202366,1.4994080814978104,3.713220122574305e-05,2.000434341969327e-07,3.3565854294829614e-07,0.9999999993105236]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,1,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r01,SCAN_NOISE_ONLY,full_reassociation,false,0.11905271867131755,3.0935358917245006e-05,1.362254942993246,1.3747338608936739,0.012478917900427877,32.42646107932568,0286f08f1bbda9136da458e473ed9bfd1e01f77fc5155b577dfbf1f9110de421,d47992c49db5250ba9ea7684f98d6308c95bc093b55f61da94bfad1908ae1f87,20,true,a8f90fc745fa99dabd63be5ba49063f1dd5aa6e4c84bcf0084c13cc8234bba06,657641e3234dd11eb039a7b2132e68d6ec9fa50465521fb817f2ca11e80afd23,true,20,false,true,false,iteration_limit,8591.888066999672,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.11904295355459689,-0.0014173701046431778,1.4994377776094532,-1.5437077084378114e-05,-5.336382636840531e-07,8.130123677490154e-07,0.9999999998803755]",a4f79133dc91df73d9ed8a4dd138049e297aa0124c2145c77f15905cc069c455,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,1,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r01,SCAN_NOISE_ONLY,frozen_jacobian,false,0.14564000724393664,0.00012223635124467054,1.362254942993246,1.040366086676363,-0.3218888563168829,32.42646107932568,0286f08f1bbda9136da458e473ed9bfd1e01f77fc5155b577dfbf1f9110de421,0286f08f1bbda9136da458e473ed9bfd1e01f77fc5155b577dfbf1f9110de421,0,false,a8f90fc745fa99dabd63be5ba49063f1dd5aa6e4c84bcf0084c13cc8234bba06,a8f90fc745fa99dabd63be5ba49063f1dd5aa6e4c84bcf0084c13cc8234bba06,false,6,true,true,true,converged_step,21.319005999430374,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.14563329703834818,-0.001279063013337763,1.4994356405736842,6.110247109009667e-05,-1.3841768095614656e-06,-5.888968706380191e-08,0.9999999981322845]",a4f79133dc91df73d9ed8a4dd138049e297aa0124c2145c77f15905cc069c455,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,1,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r01,MAP_NOISE_ONLY,full_reassociation,false,0.12083546958172577,4.119887985885956e-05,1.1871844721386633,1.1775862052703123,-0.009598266868350969,32.90849121686927,43450e9585da910307e2519e23e61145072eb510d8cd0321068f201667f2c730,e533e265a13c4dc2fa155b7652c9b60fee85049190c40601de552021f8df763f,20,true,6c139d881d3488a45a6dff9351c7df8860a1cc023ee666ae67601600c6b09130,02498d5b2f75afb1c5d5798a2e873e70888511473df88131bf1f8bf468578f93,true,20,false,true,false,iteration_limit,7579.0204770000855,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.12082656031771588,-0.0013510137862635624,1.4994274682761057,-2.0568279127636867e-05,1.0192749333839252e-06,4.938599841635945e-07,0.9999999997878316]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,5bc56d683939268908a7b99ed8c4325e9a122a090c3e32604f48384c02b4cee6,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,1,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r01,MAP_NOISE_ONLY,frozen_jacobian,false,0.13699871014730874,6.277146636399419e-05,1.1871844721386633,0.8499287832448253,-0.33725568889383795,32.90849121686927,43450e9585da910307e2519e23e61145072eb510d8cd0321068f201667f2c730,43450e9585da910307e2519e23e61145072eb510d8cd0321068f201667f2c730,0,false,6c139d881d3488a45a6dff9351c7df8860a1cc023ee666ae67601600c6b09130,6c139d881d3488a45a6dff9351c7df8860a1cc023ee666ae67601600c6b09130,false,5,true,true,true,converged_step,23.593846000039775,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.13699177026581003,-0.0012478958961448343,1.4994132996520981,3.1381269027543505e-05,3.5898550737687505e-07,-3.890124348845977e-07,0.999999999507468]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,5bc56d683939268908a7b99ed8c4325e9a122a090c3e32604f48384c02b4cee6,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,1,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r01,LOCKED_FULL_NOISE,full_reassociation,false,0.1193107497961658,3.25986848635849e-05,1.3490401251888942,1.365275781567179,0.016235656378284835,31.611834166632068,74ec375d9ce59657e22a3030b9f06332dd500b429a7716a0f9bd353e68287c19,31728cc86b2e80b879540199be1cce25e77d14eb283140337c31251fc332ddd5,20,true,7a1036e35e18811950f5fa161ce9037191e41f10612c45ff5299fa80bc3213f9,638a802b991d5c583f1e76ab52b7c46e2dcee5198dee2574f4e72aa73bf061af,true,20,false,true,false,iteration_limit,7822.973347999323,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.11930115591234974,-0.0014040325402383835,1.4994361671112435,-1.628976836576564e-05,-5.58568907183493e-07,3.3242942484554615e-09,0.9999999998671658]",cbc708d0b08939231f702bb2453a60b7aeb3b1989e9d362a9eb26cab78c4f3fe,5bc56d683939268908a7b99ed8c4325e9a122a090c3e32604f48384c02b4cee6,0f697e6041556f9c54fb06ea595eff3b9aa25e65b827f9f6a216f8cc3724a57a
LONG_CORRIDOR,1101,2101,1,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r01,LOCKED_FULL_NOISE,frozen_jacobian,false,0.13372710065384108,0.00010456326899771566,1.3490401251888942,1.0560998565021587,-0.2929402686867355,31.611834166632068,74ec375d9ce59657e22a3030b9f06332dd500b429a7716a0f9bd353e68287c19,74ec375d9ce59657e22a3030b9f06332dd500b429a7716a0f9bd353e68287c19,0,false,7a1036e35e18811950f5fa161ce9037191e41f10612c45ff5299fa80bc3213f9,7a1036e35e18811950f5fa161ce9037191e41f10612c45ff5299fa80bc3213f9,false,5,true,true,true,converged_step,25.75391699974716,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.13372000126060082,-0.0012576924829902217,1.4994370419503318,5.225080491010087e-05,-1.5975672487318531e-06,-8.188214176993826e-07,0.9999999986333155]",cbc708d0b08939231f702bb2453a60b7aeb3b1989e9d362a9eb26cab78c4f3fe,5bc56d683939268908a7b99ed8c4325e9a122a090c3e32604f48384c02b4cee6,0f697e6041556f9c54fb06ea595eff3b9aa25e65b827f9f6a216f8cc3724a57a
LONG_CORRIDOR,1101,2101,2,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r02,NOISE_FREE,full_reassociation,false,0.11962379110789909,3.472582580617263e-05,1.1889514766553688,1.1748105211098894,-0.01414095554547945,33.2514427978385,4aebe0b1a8fd8940226530a95cba58b8bf58012c41d9688b0f506c6c30ca5ec2,3e1b625a13e27607a07691a757ea1707917d4cb3827c3edb59046d19b6e6116b,3,true,2fbbc79800c9af1f47bbe838d79ad33f03076458e59afea1d23ca7156a92e490,70a226eebc6703ab7ab7fc898fdb82d8503a2563f65b17af06bceaaef434171f,true,6,true,true,true,converged_step,2888.7010750004265,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.11961463230370356,-0.0013675757455341743,1.4994335421848908,-1.7305843536415605e-05,8.957780240389011e-07,1.0844840591808964e-06,0.9999999998492646]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,2,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r02,NOISE_FREE,frozen_jacobian,false,0.14860220464859597,7.426851425835662e-05,1.1889514766553688,0.8205847183441342,-0.36836675831123467,33.2514427978385,4aebe0b1a8fd8940226530a95cba58b8bf58012c41d9688b0f506c6c30ca5ec2,4aebe0b1a8fd8940226530a95cba58b8bf58012c41d9688b0f506c6c30ca5ec2,0,false,2fbbc79800c9af1f47bbe838d79ad33f03076458e59afea1d23ca7156a92e490,2fbbc79800c9af1f47bbe838d79ad33f03076458e59afea1d23ca7156a92e490,false,6,true,true,true,converged_step,43.660644999363285,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.14859562114609887,-0.001267373313202366,1.4994080814978104,3.713220122574305e-05,2.000434341969327e-07,3.3565854294829614e-07,0.9999999993105236]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,2,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r02,SCAN_NOISE_ONLY,full_reassociation,false,0.11961368475780948,3.821112409251219e-05,1.3506942356835732,1.3784792242866368,0.027784988603063665,31.59577929146768,c11464e75f5e42fdefc605ba1f6fcc4f8ef36a3980c6a1496cf724bb58658575,f0646415e47c3952c1509a5816e25224b1efa9359c1d88150bf8ea571f172a3e,20,true,e7dfb95d7f22d8fe32abacbc23df9bd0c579832bd5002ea94cb5006448b89919,a72f7af20a8a73155a2125032f5f517967def9158d447224c8280f57b5113d86,true,20,false,true,false,iteration_limit,9539.395676999447,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.11960415983682257,-0.001392662650738033,1.4994177442059864,-1.9095864333251672e-05,-9.41627766725603e-08,6.01331685896833e-07,0.9999999998174888]",ad73a897e11c0664c2aac509684e8c60b1a6c71393668f4f5376cae697feddc2,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,2,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r02,SCAN_NOISE_ONLY,frozen_jacobian,false,0.1439893618953246,0.00012829168617146171,1.3506942356835732,1.0408332999559557,-0.3098609357276174,31.59577929146768,c11464e75f5e42fdefc605ba1f6fcc4f8ef36a3980c6a1496cf724bb58658575,c11464e75f5e42fdefc605ba1f6fcc4f8ef36a3980c6a1496cf724bb58658575,0,false,e7dfb95d7f22d8fe32abacbc23df9bd0c579832bd5002ea94cb5006448b89919,e7dfb95d7f22d8fe32abacbc23df9bd0c579832bd5002ea94cb5006448b89919,false,6,true,true,true,converged_step,26.16926000064268,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.1439827819264028,-0.00124980295723957,1.4994230768467365,6.413926156284619e-05,-7.289538037322525e-07,-5.594033075288602e-07,0.9999999979426555]",ad73a897e11c0664c2aac509684e8c60b1a6c71393668f4f5376cae697feddc2,e947bf8d1409317cda9e6405cd27b5855d5793a5b2ea3ff07bcb75c459d8e1e5,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,2,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r02,MAP_NOISE_ONLY,full_reassociation,false,0.11987187165211172,3.5426750726068315e-05,1.1862574760541047,1.1792866406264726,-0.006970835427632105,32.76526643968176,63019e3ee388bd5a063f1d261214c0e3d7aefeaf1df56b680f2f58f0b16f4531,7982b3c6c166d47ef6f49607e37edf515bf879e011d8f828b6fa0c103265b87d,6,true,6319ccec9d2337cdf2f3000021cdc7f5c5596ccce3b68e3bd63b972d8e110852,b29d94e6ef1ecf092ab65e5bb372bcfc4b8ae00eb4e42bd90cc720f4d5bb8bd2,true,6,true,true,true,converged_step,2867.641023000033,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.1198627027816774,-0.0013690170929558996,1.4994308888941499,-1.7644069272021017e-05,9.298501140311618e-07,1.259311323100675e-06,0.9999999998431183]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,bc1cc7ccb5879104ce71e219cc355de6165ef86cfd4eaa515a8deb7761a80525,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,2,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r02,MAP_NOISE_ONLY,frozen_jacobian,false,0.13691395195131104,6.750793129009406e-05,1.1862574760541047,0.8509787478133444,-0.3352787282407603,32.76526643968176,63019e3ee388bd5a063f1d261214c0e3d7aefeaf1df56b680f2f58f0b16f4531,63019e3ee388bd5a063f1d261214c0e3d7aefeaf1df56b680f2f58f0b16f4531,0,false,6319ccec9d2337cdf2f3000021cdc7f5c5596ccce3b68e3bd63b972d8e110852,6319ccec9d2337cdf2f3000021cdc7f5c5596ccce3b68e3bd63b972d8e110852,false,5,true,true,true,converged_step,25.111675000516698,false,,,,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.1369068854371295,-0.0012612414182734354,1.4994132897517198,3.375156459436801e-05,2.0284046496877628e-07,3.4776358679284324e-07,0.9999999994303349]",75688154b0138ffb00eb5782f7ec1ca25f5a89ae61442bdae92643a93a56f5a0,bc1cc7ccb5879104ce71e219cc355de6165ef86cfd4eaa515a8deb7761a80525,d7d080eaf4c9e4796d6d14e340c02172af6796239fde47fe183c31ef42d237c1
LONG_CORRIDOR,1101,2101,2,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r02,LOCKED_FULL_NOISE,full_reassociation,false,0.12172957520554056,4.676832850893184e-05,1.3438718481008836,1.3698282561308623,0.025956408029978784,30.995673693478395,599345c1eedc291ee9704823c29ea5f5db0f679844158dec4271dde0a6729039,e5e5f750ddad3a8774b2dbc1ceaf803702a8518117f7405a2cc60334fe2ae47d,20,true,e935c7c6df925768b27db10ecf4f08310f32059d5d5af05586d65480480693d8,107ea8e03e8f3e78b094214e9e2c93994d0ed2c222ef301aa531f8662d84135c,true,20,false,true,false,iteration_limit,8889.992581000115,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.12172036873865512,-0.0013723979200121555,1.4994018045500572,-2.3356078595923902e-05,-5.380633338851823e-08,1.1444803535597147e-06,0.9999999997265906]",cc87305e7e73a6713246c38fde90eaabcb6ef5de3bc6e0aae577b9204c5b8c71,bc1cc7ccb5879104ce71e219cc355de6165ef86cfd4eaa515a8deb7761a80525,a747bbf986e0146312fc74e4386412ca970ff18bb68f3e6dfa0a6c9065653367
LONG_CORRIDOR,1101,2101,2,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r02,LOCKED_FULL_NOISE,frozen_jacobian,false,0.13267262044454725,0.0001061848851678746,1.3438718481008836,1.0588579388202988,-0.2850139092805848,30.995673693478395,599345c1eedc291ee9704823c29ea5f5db0f679844158dec4271dde0a6729039,599345c1eedc291ee9704823c29ea5f5db0f679844158dec4271dde0a6729039,0,false,e935c7c6df925768b27db10ecf4f08310f32059d5d5af05586d65480480693d8,e935c7c6df925768b27db10ecf4f08310f32059d5d5af05586d65480480693d8,false,6,true,true,true,converged_step,26.466082999831997,true,0.0,0.0,true,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.1326655145502827,-0.0012445775820096193,1.499419921234667,5.3084657246791126e-05,-8.889794613477029e-07,-1.9062368197268616e-07,0.9999999985905963]",cc87305e7e73a6713246c38fde90eaabcb6ef5de3bc6e0aae577b9204c5b8c71,bc1cc7ccb5879104ce71e219cc355de6165ef86cfd4eaa515a8deb7761a80525,a747bbf986e0146312fc74e4386412ca970ff18bb68f3e6dfa0a6c9065653367
