scene_variant,geometry_seed,measurement_seed,repeat_index,block_id,base_snapshot_id,full_anchor_pose,frozen_zero_pose,translation_distance_m,rotation_distance_rad,distance_eligible,full_zero_anchor_globally_valid,eligible_for_subsequent_comparison
GEOMETRY_RICH_ROOM,1101,2111,2,dev::GEOMETRY_RICH_ROOM::g1101::m2111,dev::GEOMETRY_RICH_ROOM::g1101::m2111::r02,"[0.0,0.00035033236033127216,-0.0005203321534247273,1.499877838060797,-4.99424020438987e-05,1.3096020152724644e-05,-6.561141889266293e-06,0.9999999986456011]","[0.0,0.0003495249569665436,-0.0005213155437564349,1.4998745701704492,-4.88324972140848e-05,1.361427721042394e-05,-6.481121711835147e-06,0.9999999986940169]",3.506859572842662e-06,2.4551027190239852e-06,true,false,false
GEOMETRY_RICH_ROOM,1101,2111,3,dev::GEOMETRY_RICH_ROOM::g1101::m2111,dev::GEOMETRY_RICH_ROOM::g1101::m2111::r03,"[0.0,0.00037816869242447037,-0.0005251653137928166,1.4999040072877166,-3.9840173455655815e-05,1.8727226848420425e-05,1.1582933288311292e-06,0.999999999030355]","[0.0,0.000366635893237003,-0.0005256180700708659,1.4998935802190043,-3.7590352207784304e-05,1.8339351976737268e-05,1.6479247497959207e-06,0.999999999123959]",1.5554234384098956e-05,4.66985288873966e-06,true,false,false
GEOMETRY_RICH_ROOM,1101,2111,4,dev::GEOMETRY_RICH_ROOM::g1101::m2111,dev::GEOMETRY_RICH_ROOM::g1101::m2111::r04,"[0.0,0.00036511934479779807,-0.00043339953317825676,1.4999025390807803,-4.659891866651682e-05,1.1547435238655168e-05,-6.917826667067757e-06,0.9999999988236706]","[0.0,0.00036517671018065803,-0.0004314291302184403,1.4999001374517709,-4.5868916120722694e-05,1.1230122256583295e-05,-7.586251000678364e-06,0.999999998856188]",3.1070243819757806e-06,2.078828839782153e-06,true,false,false
GEOMETRY_RICH_ROOM,1103,2101,0,dev::GEOMETRY_RICH_ROOM::g1103::m2101,dev::GEOMETRY_RICH_ROOM::g1103::m2101::r00,"[0.0,0.00025567936738904717,-0.00010816457192201969,1.5000518478175815,8.37267087029192e-06,-1.0817836112647937e-05,9.994050091396127e-06,0.9999999998564959]","[0.0,0.00025608119454917524,-0.00010750853266393882,1.5000513592400881,8.530353354075527e-06,-1.1046667804071025e-05,9.798157379067408e-06,0.9999999998546002]",9.113509432538268e-07,6.80004892449506e-07,true,false,false
GEOMETRY_RICH_ROOM,1103,2101,1,dev::GEOMETRY_RICH_ROOM::g1103::m2101,dev::GEOMETRY_RICH_ROOM::g1103::m2101::r01,"[0.0,0.00029250899645613925,-0.0001164038214842932,1.5000164237129434,2.7457939073668953e-06,-5.184051819473183e-06,1.2024010243127071e-05,0.9999999999105047]","[0.0,0.00028884937240508944,-0.00011982376287041259,1.5000174757936566,3.3993515473833977e-06,-5.1175873909992136e-06,1.1452985502185368e-05,0.999999999915542]",5.118175564264471e-06,1.740832403040883e-06,true,false,false
GEOMETRY_RICH_ROOM,1103,2101,2,dev::GEOMETRY_RICH_ROOM::g1103::m2101,dev::GEOMETRY_RICH_ROOM::g1103::m2101::r02,"[0.0,0.00026407504647382913,-9.903242742795125e-05,1.5000346305720749,4.954748585578822e-06,-5.170166669930654e-06,9.878172147869564e-06,0.9999999999255709]","[0.0,0.00025750234937647225,-0.00010317630916903615,1.500033490303843,5.253155541081236e-06,-5.164459497638298e-06,9.182582011789508e-06,0.9999999999307064]",7.853172267194654e-06,1.5138360814118104e-06,true,false,false
GEOMETRY_RICH_ROOM,1103,2101,3,dev::GEOMETRY_RICH_ROOM::g1103::m2101,dev::GEOMETRY_RICH_ROOM::g1103::m2101::r03,"[0.0,0.0002606562156342337,-0.00017463779405795315,1.5000163082698426,6.291893022022153e-06,-6.616415393300178e-06,5.2964955795780875e-06,0.9999999999442912]","[0.0,0.0002551747691495804,-0.00017484506380165677,1.5000160168607755,6.8638569425882715e-06,-6.333620059310399e-06,5.352339639491324e-06,0.9999999999420627]",5.493098902728803e-06,1.2809910013553246e-06,true,false,false
GEOMETRY_RICH_ROOM,1103,2101,4,dev::GEOMETRY_RICH_ROOM::g1103::m2101,dev::GEOMETRY_RICH_ROOM::g1103::m2101::r04,"[0.0,0.0002770478320045658,-0.00016378349843477344,1.5000454255575792,-1.7821733918445268e-06,-1.1372995864380757e-05,1.4604149797813891e-05,0.9999999998270989]","[0.0,0.0002690407855590697,-0.00016487584804700137,1.5000450022217822,-1.563787981165349e-06,-1.1888972202133265e-05,1.4093813642021437e-05,0.9999999998287856]",8.092294708718878e-06,1.5157397674137808e-06,true,false,false
GEOMETRY_RICH_ROOM,1103,2111,0,dev::GEOMETRY_RICH_ROOM::g1103::m2111,dev::GEOMETRY_RICH_ROOM::g1103::m2111::r00,"[0.0,0.00026524575685761754,-8.112495877047919e-05,1.5000520296649644,3.5814738053943596e-06,-7.867545473482499e-06,2.0695182841936894e-05,0.9999999997484921]","[0.0,0.0002508263173616099,-7.88404712627817e-05,1.500053742051759,4.045843696871545e-06,-8.051923643336709e-06,1.942544994479633e-05,0.9999999997707248]",1.4699366894057513e-05,2.7289971316986572e-06,true,false,false
GEOMETRY_RICH_ROOM,1103,2111,1,dev::GEOMETRY_RICH_ROOM::g1103::m2111,dev::GEOMETRY_RICH_ROOM::g1103::m2111::r01,"[0.0,0.00029065472468911986,-4.6346393896584945e-05,1.5000414909561681,1.805612823369284e-06,-1.3131605939375991e-05,1.3994169015363127e-05,0.999999999814232]","[0.0,0.0002852395681933285,-4.599702293063994e-05,1.5000423913309457,2.421268350346882e-06,-1.3020569106523345e-05,1.3731593219950255e-05,0.9999999998180228]",5.5006049381806774e-06,1.3569185008674624e-06,true,false,false
GEOMETRY_RICH_ROOM,1103,2111,2,dev::GEOMETRY_RICH_ROOM::g1103::m2111,dev::GEOMETRY_RICH_ROOM::g1103::m2111::r02,"[0.0,0.0002910125945824717,-0.00012588888465725782,1.5000590700256295,5.874867374556299e-07,-6.344488549334545e-06,1.4509057745738307e-05,0.9999999998744448]","[0.0,0.0002888268022654259,-0.00012788569306229148,1.5000597202462733,1.239552109753037e-06,-6.417107782827667e-06,1.4077787736446655e-05,0.9999999998795501]",3.031124996640126e-06,1.5702950343970427e-06,true,false,false
GEOMETRY_RICH_ROOM,1103,2111,3,dev::GEOMETRY_RICH_ROOM::g1103::m2111,dev::GEOMETRY_RICH_ROOM::g1103::m2111::r03,"[0.0,0.0002549839896404111,-0.00010479582317357239,1.5000353247633915,6.033375010454851e-06,-1.1711043114386881e-05,1.6947617196506165e-05,0.9999999997696142]","[0.0,0.00025331841075603345,-0.00011137723492787082,1.500033782270694,7.051028101361958e-06,-1.1626445887256334e-05,1.5784415808710475e-05,0.9999999997829805]",6.961926272358851e-06,3.095682136796296e-06,true,false,false
GEOMETRY_RICH_ROOM,1103,2111,4,dev::GEOMETRY_RICH_ROOM::g1103::m2111,dev::GEOMETRY_RICH_ROOM::g1103::m2111::r04,"[0.0,0.0002918013032469633,-8.479704039266576e-05,1.4999928476321955,3.4381064513917192e-06,-9.300086363432055e-06,7.915579051671248e-06,0.9999999999195157]","[0.0,0.00029917618655798045,-8.476915170616347e-05,1.4999918158656562,3.6738965759822402e-06,-9.277737363876246e-06,8.286131590245953e-06,0.9999999999158831]",7.4467592831786615e-06,8.795581720225592e-07,true,false,false
GEOMETRY_RICH_ROOM,1107,2101,0,dev::GEOMETRY_RICH_ROOM::g1107::m2101,dev::GEOMETRY_RICH_ROOM::g1107::m2101::r00,"[0.0,6.485803392209558e-06,0.0006616311849588389,1.4996502056251437,3.0282598958921237e-05,3.341891847126127e-05,7.2633988390486836e-06,0.9999999989566917]","[0.0,6.381996396077627e-06,0.0006746070617999715,1.4996521321249325,3.050395227760619e-05,3.3429576306913515e-05,7.3688650585370155e-06,0.9999999989488361]",1.3118519623988085e-05,4.908523389717262e-07,true,false,false
GEOMETRY_RICH_ROOM,1107,2101,1,dev::GEOMETRY_RICH_ROOM::g1107::m2101,dev::GEOMETRY_RICH_ROOM::g1107::m2101::r01,"[0.0,4.592379893149333e-05,0.0006965357465528872,1.4996769697699337,2.6557690131727763e-05,3.648132538810635e-05,1.6367889681408227e-05,0.9999999988479472]","[0.0,4.263913018994929e-05,0.0007122608863234379,1.4996798319789917,2.6901693892090344e-05,3.6938520903704595e-05,1.6477609248116548e-05,0.9999999988201665]",1.6317515443125688e-05,1.1651690190134261e-06,true,false,false
GEOMETRY_RICH_ROOM,1107,2101,2,dev::GEOMETRY_RICH_ROOM::g1107::m2101,dev::GEOMETRY_RICH_ROOM::g1107::m2101::r02,"[0.0,-1.4881596609063842e-05,0.0006900152803348778,1.499656543271513,2.2791607419762498e-05,3.49306283742962e-05,1.3916649453906334e-05,0.9999999990333603]","[0.0,-1.171782345144993e-05,0.0006998683426908514,1.4996603298810933,2.3232079566658865e-05,3.502140023447673e-05,1.4841448530915348e-05,0.9999999990067517]",1.1019560358627566e-05,2.0567047200188595e-06,true,false,false
GEOMETRY_RICH_ROOM,1107,2101,3,dev::GEOMETRY_RICH_ROOM::g1107::m2101,dev::GEOMETRY_RICH_ROOM::g1107::m2101::r03,"[0.0,2.1616476996623262e-05,0.0006524248365395077,1.4996292400239615,3.129881137595802e-05,3.787153348808014e-05,1.807868744962632e-05,0.9999999986296463]","[0.0,2.094331880477669e-05,0.0006643339066651863,1.4996333779586573,3.1731445165590126e-05,3.826158571621998e-05,1.9368525754312643e-05,0.9999999985770134]",1.2625434517517599e-05,2.8305445353252684e-06,true,false,false
GEOMETRY_RICH_ROOM,1107,2101,4,dev::GEOMETRY_RICH_ROOM::g1107::m2101,dev::GEOMETRY_RICH_ROOM::g1107::m2101::r04,"[0.0,1.099259683597858e-05,0.0006788182810818111,1.4996364721101405,2.372045144542016e-05,4.074980888415835e-05,2.4256898865360436e-05,0.9999999985941982]","[0.0,5.838424031242796e-06,0.0006852686992194975,1.4996421265415958,2.362292457585772e-05,4.094185378962563e-05,2.5407266823198758e-05,0.9999999985600966]",1.0007296664661903e-05,2.340717134202058e-06,true,false,false
GEOMETRY_RICH_ROOM,1107,2111,0,dev::GEOMETRY_RICH_ROOM::g1107::m2111,dev::GEOMETRY_RICH_ROOM::g1107::m2111::r00,"[0.0,-5.391638230964905e-06,0.0006995390514341638,1.4996617159995536,3.0172719738178628e-05,3.6384381787156844e-05,1.6700339941123973e-05,0.9999999987434413]","[0.0,-6.287877209707633e-06,0.000700428450957119,1.4996679221641642,3.0171743647840324e-05,3.677911988466948e-05,1.741042134833698e-05,0.9999999987169198]",6.3333052186947865e-06,1.6248504225968281e-06,true,false,false
GEOMETRY_RICH_ROOM,1107,2111,1,dev::GEOMETRY_RICH_ROOM::g1107::m2111,dev::GEOMETRY_RICH_ROOM::g1107::m2111::r01,"[0.0,1.6418458877977026e-05,0.0006505699980752314,1.4996621999840414,2.882468417999127e-05,3.6945933636289115e-05,2.300264758015227e-05,0.9999999986375069]","[0.0,1.5640541089376077e-05,0.0006669529346040873,1.4996636653272633,2.911755097847733e-05,3.719758657606596e-05,2.386016279089527e-05,0.9999999985996003]",1.646672390465794e-05,1.8808854317542994e-06,true,false,false
GEOMETRY_RICH_ROOM,1107,2111,2,dev::GEOMETRY_RICH_ROOM::g1107::m2111,dev::GEOMETRY_RICH_ROOM::g1107::m2111::r02,"[0.0,2.995269282650018e-05,0.0006190929132997132,1.4996626948496385,2.852006588991664e-05,3.6226118257794035e-05,1.4655712101405135e-05,0.9999999988297422]","[0.0,3.4477141546037514e-05,0.0006316008282347119,1.499665994916907,2.8658507014881423e-05,3.654302812093033e-05,1.518580062651884e-05,0.9999999988063444]",1.370434296907115e-05,1.2658462014625228e-06,true,false,false
GEOMETRY_RICH_ROOM,1107,2111,3,dev::GEOMETRY_RICH_ROOM::g1107::m2111,dev::GEOMETRY_RICH_ROOM::g1107::m2111::r03,"[0.0,5.290410343893854e-06,0.0006569745208824377,1.49963023324032,2.6820031511826176e-05,3.649245203468152e-05,1.4925064733526718e-05,0.9999999988631146]","[0.0,5.461129617847876e-06,0.000665960293992471,1.499633536195263,2.708451230816988e-05,3.656072576805557e-05,1.6012647748639203e-05,0.9999999988366689]",9.575112261049217e-06,2.242719964475372e-06,true,false,false
GEOMETRY_RICH_ROOM,1107,2111,4,dev::GEOMETRY_RICH_ROOM::g1107::m2111,dev::GEOMETRY_RICH_ROOM::g1107::m2111::r04,"[0.0,-3.107560109893088e-05,0.0006643208012843214,1.4996862587647801,3.109301205172928e-05,3.592298606174686e-05,1.16987573431032e-05,0.9999999988029514]","[0.0,-3.31124670186408e-05,0.0006690218580231904,1.4996886668461054,3.116848708075816e-05,3.612957109668956e-05,1.1604695919429855e-05,0.9999999987942553]",5.661061111300624e-06,4.784199333985348e-07,true,false,false
LONG_CORRIDOR,1101,2101,0,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r00,"[0.0,-0.12006091401649628,-0.001335360556850319,1.49941764421476,-1.594493980680239e-05,9.639048473271564e-07,8.379520521252769e-07,0.9999999998720639]","[0.0,-0.13436944352345773,-0.001200073897777775,1.499416648128529,5.172393229158759e-05,3.073342808354475e-07,-6.319939795665063e-07,0.9999999986620706]",0.014309169092714543,0.00013537604042852667,true,false,false
LONG_CORRIDOR,1101,2101,1,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r01,"[0.0,-0.11930115591234974,-0.0014040325402383835,1.4994361671112435,-1.628976836576564e-05,-5.58568907183493e-07,3.3242942484554615e-09,0.9999999998671658]","[0.0,-0.13372000126060082,-0.0012576924829902217,1.4994370419503318,5.225080491010087e-05,-1.5975672487318531e-06,-8.188214176993826e-07,0.9999999986333155]",0.014419587974504704,0.0001371067559162964,true,false,false
LONG_CORRIDOR,1101,2101,2,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r02,"[0.0,-0.12172036873865512,-0.0013723979200121555,1.4994018045500572,-2.3356078595923902e-05,-5.380633338851823e-08,1.1444803535597147e-06,0.9999999997265906]","[0.0,-0.1326655145502827,-0.0012445775820096193,1.499419921234667,5.3084657246791126e-05,-8.889794613477029e-07,-1.9062368197268616e-07,0.9999999985905963]",0.010945907138782832,0.00015291391195379486,true,false,false
LONG_CORRIDOR,1101,2101,3,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r03,"[0.0,-0.12500953235752452,-0.001325844880387606,1.4994365796391322,-1.422118113963196e-05,-1.0269646827217683e-07,2.4463770091820108e-06,0.9999999998958814]","[0.0,-0.13301492695748648,-0.0012213110418837544,1.4994704985432807,6.4937851401516e-05,-7.006684012942609e-07,1.3567911589462546e-06,0.9999999978903719]",0.008006148919208986,0.00015833757870959092,true,false,false
LONG_CORRIDOR,1101,2101,4,dev::LONG_CORRIDOR::g1101::m2101,dev::LONG_CORRIDOR::g1101::m2101::r04,"[0.0,-0.12165765089354075,-0.0013692917581883883,1.499461692569457,-1.508205630433027e-05,3.4352756023056495e-06,1.073180271212889e-06,0.9999999998797894]","[0.0,-0.13318444161101003,-0.0012316179589900217,1.4994726125415734,6.23691523478508e-05,2.8074423796274783e-06,4.129137751110548e-07,0.9999999980510185]",0.011527618035184584,0.0001549131350716134,true,false,false
LONG_CORRIDOR,1101,2111,0,dev::LONG_CORRIDOR::g1101::m2111,dev::LONG_CORRIDOR::g1101::m2111::r00,"[0.0,-0.12377722779990265,-0.0013294417451144634,1.4993979114240614,-2.3195717739080582e-05,4.072187192169143e-07,1.8771355406194396e-06,0.9999999997291347]","[0.0,-0.13274451263549175,-0.0012129482508959066,1.4994227556450137,5.8413937476434574e-05,-2.1127764621465367e-07,1.0441664113037254e-06,0.9999999982933385]",0.008968075896874216,0.00016323249928220618,true,false,false
LONG_CORRIDOR,1101,2111,1,dev::LONG_CORRIDOR::g1101::m2111,dev::LONG_CORRIDOR::g1101::m2111::r01,"[0.0,-0.1220623527915044,-0.0013505924228161908,1.4994293844954352,-2.1589611678677794e-05,1.2997401315570046e-06,1.2461410912000113e-06,0.9999999997653234]","[0.0,-0.1318507830852367,-0.0012176515083256742,1.4994551352663927,5.748929346749755e-05,5.205245450198218e-07,-2.1560785849781888e-08,0.999999998347355]",0.009789366884748307,0.00015818580833145486,true,false,false
LONG_CORRIDOR,1101,2111,2,dev::LONG_CORRIDOR::g1101::m2111,dev::LONG_CORRIDOR::g1101::m2111::r02,"[0.0,-0.11931073687213536,-0.0013917700140342931,1.4994711545243904,-3.237901018216549e-05,-1.7140208649030688e-07,2.5073027330213704e-08,0.9999999994757848]","[0.0,-0.13422071926581922,-0.001244220722642862,1.4994679030906484,4.122603233526541e-05,-7.334314645481326e-07,-6.128679558063273e-07,0.9999999991497504]",0.014910712804731165,0.00014721990534252472,true,false,false
LONG_CORRIDOR,1101,2111,3,dev::LONG_CORRIDOR::g1101::m2111,dev::LONG_CORRIDOR::g1101::m2111::r03,"[0.0,-0.12269705929221413,-0.0013345391630599037,1.4993994400939126,-3.544153881963877e-05,4.3624547010499406e-07,9.526027781714764e-07,0.9999999993713999]","[0.0,-0.1334376331589298,-0.0012251782623281036,1.4994162750946278,4.722486110360539e-05,-1.5838102664302314e-07,-4.314864639708608e-08,0.9999999988848928]",0.010741143803628828,0.00016534907053829834,true,false,false
LONG_CORRIDOR,1101,2111,4,dev::LONG_CORRIDOR::g1101::m2111,dev::LONG_CORRIDOR::g1101::m2111::r04,"[0.0,-0.12186054328092302,-0.0013356573161003116,1.499408870129227,1.4353099632715417e-06,-4.6500545613693636e-07,1.0884501931123254e-06,0.9999999999982696]","[0.0,-0.13260291918602338,-0.0012069720464534543,1.4994239520877808,7.569918245944459e-05,-1.4578090966266837e-06,8.783228091609251e-08,0.9999999971337504]",0.010743157238474105,0.00014855449726137058,true,false,false
LONG_CORRIDOR,1103,2101,0,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r00,"[0.0,-0.011301882607494186,-0.0006481853680804779,1.4995667139082565,6.454473182172213e-05,9.129546099706703e-07,-4.904831765816254e-07,0.9999999979164518]","[0.0,-0.029068056287779025,-0.0006852359416813355,1.4997024985783198,-2.564302182297829e-06,8.532866172464765e-07,-1.558745935457562e-07,0.999999999996336]",0.017766731197934923,0.00013421978951171288,true,false,false
LONG_CORRIDOR,1103,2101,1,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r01,"[0.0,-0.010097223280295217,-0.0006604361642205666,1.499637016986016,5.8485685890622564e-05,1.7788881078302207e-07,-1.4377788576563395e-06,0.9999999982886629]","[0.0,-0.027093542329038493,-0.0006863493907383864,1.4997483883800913,-9.020855305134502e-07,-1.0415991219972391e-07,-1.0907442318628028e-06,0.9999999999989928]",0.016996703688933346,0.00011877891029715118,true,false,false
LONG_CORRIDOR,1103,2101,2,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r02,"[0.0,-0.012068013122655437,-0.0005963759698630139,1.4995586627526143,5.3868043962915224e-05,5.292079440079661e-07,2.281321440694863e-06,0.9999999985463747]","[0.0,-0.03052994710162378,-0.0006386547145295873,1.4996772756374845,-9.358145757647137e-06,1.542855600044025e-08,1.6819310863787608e-06,0.999999999954798]",0.01846236341188456,0.00012646223638624628,true,false,false
LONG_CORRIDOR,1103,2101,3,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r03,"[0.0,-0.010173145900496857,-0.0006059862680824853,1.4995712257240763,3.107528659462058e-05,5.340090565465943e-07,-1.2067447354108794e-07,0.9999999995170133]","[0.0,-0.02715009071680518,-0.0006317436823963413,1.4996852759375614,-3.0635877017272485e-05,3.8373305865881136e-07,-2.3599891687845849e-07,0.9999999995306201]",0.01697734744274164,0.00012342290870248342,true,false,false
LONG_CORRIDOR,1103,2101,4,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r04,"[0.0,-0.010810382968901817,-0.0005842184045956634,1.4995716099363239,6.365973600126457e-05,-4.77434133648024e-07,-1.4517164745256835e-06,0.9999999979725513]","[0.0,-0.03007609002597058,-0.0006082059952780566,1.4996946130978643,-6.240002099816348e-06,-5.98579252014303e-07,-1.5274846145443212e-06,0.9999999999791854]",0.019266114646992134,0.0001397997683770104,true,false,false
LONG_CORRIDOR,1103,2111,0,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r00,"[0.0,-0.011050096188788643,-0.0006125185658810552,1.4996134623969501,5.493683798104002e-05,-2.750183866082861e-07,1.1179552376941045e-07,0.9999999984909279]","[0.0,-0.02912011469046773,-0.0006488228143580355,1.4997393274195756,-1.0073621047363196e-05,-3.877618983171172e-07,-2.9080155794957943e-07,0.9999999999491437]",0.018070493315164436,0.0001300236068136607,true,false,false
LONG_CORRIDOR,1103,2111,1,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r01,"[0.0,-0.010682150938447606,-0.0005766260671010034,1.4995990248933146,4.93465208814982e-05,8.989344184975731e-07,4.6313995903112265e-07,0.9999999987819491]","[0.0,-0.027641163537913554,-0.0006122267535703249,1.4997155087811171,-9.971581653501354e-06,5.614063090219274e-07,1.895450047432431e-07,0.9999999999501082]",0.016959449998565385,0.00011863938756033527,true,false,false
LONG_CORRIDOR,1103,2111,2,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r02,"[0.0,-0.010911022952620262,-0.0005806700352240159,1.4996119484858756,4.552318172830851e-05,-9.730187849975964e-07,5.146892390357998e-07,0.9999999989632142]","[0.0,-0.030643401536435966,-0.0006128073893053044,1.4997286731197554,-1.77664820635631e-05,-8.21332900662113e-07,2.679625535507767e-07,0.9999999998418029]",0.01973274998637317,0.00012658065298712932,true,false,false
LONG_CORRIDOR,1103,2111,3,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r03,"[0.0,-0.010126592005574553,-0.0006128463305559628,1.4995993702890293,6.2004763215176e-05,1.2920348214448182e-07,1.080981915943e-06,0.9999999980771122]","[0.0,-0.027880528285281616,-0.0006401516073040856,1.499723043740552,-6.3210872128849505e-06,1.9953036239881877e-07,9.874460247403967e-07,0.9999999999795146]",0.017754388024503926,0.0001366519013696643,true,false,false
LONG_CORRIDOR,1103,2111,4,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r04,"[0.0,-0.011032886992508265,-0.0005729070083745971,1.499620898888399,5.1932142916001784e-05,4.7054686003100906e-07,-2.314360227090718e-06,0.9999999986487375]","[0.0,-0.028141572300820178,-0.0006096928467503187,1.4997368045666826,-7.122371588888375e-06,4.3208873971754954e-07,-2.2369955301919944e-06,0.9999999999720405]",0.017109117461254722,0.0001181091554536951,true,false,false
LONG_CORRIDOR,1107,2101,0,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r00,"[0.0,0.12929376016652017,0.00033944389180703104,1.4998582875630375,-0.000360573421740975,-1.2531288363015782e-07,-1.0269952689937902e-07,0.9999999349933887]","[0.0,-0.11591227547077182,0.00042595531670733033,1.49999265149866,-0.00027053749673711634,4.566002487187595e-07,-1.209376070865475e-06,0.9999999634038953]",0.2452060877116446,0.00018008922188517842,false,false,false
LONG_CORRIDOR,1107,2101,1,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r01,"[0.0,-0.021602139787638856,0.0004196514645234394,1.5002282762468748,-8.815780683893455e-05,3.9992947625609667e-07,-2.7974323862711184e-06,0.9999999961101078]","[0.0,-0.11355215391373845,0.0003971530539208843,1.5000296061326406,-0.00028579826752256506,-5.498497794788599e-07,-2.29310118196333e-06,0.999999959156894]",0.09195023150478027,0.00039528678005992167,false,false,false
LONG_CORRIDOR,1107,2101,2,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r02,"[0.0,0.21034642306688195,0.0002394986323072891,1.5003789219784769,-3.7497384397859074e-05,-1.986125713960193e-06,-8.128085372789197e-07,0.9999999992946705]","[0.0,-0.11646431212081065,0.0003884291013387177,1.499988744776914,-0.0002860143381452523,1.7116380990305711e-07,-1.3168467807001626e-06,0.9999999590970168]",0.3268110020370388,0.0004970536638484484,false,false,false
LONG_CORRIDOR,1107,2101,3,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r03,"[0.0,0.25335855237843197,0.0002843481809530128,1.5000620126108115,-0.0002778790948600782,-7.358393436605087e-07,1.907704403963678e-06,0.9999999613895133]","[0.0,-0.11363806516861835,0.0004152666363045839,1.5000058560628031,-0.0002918871435722508,1.2722815958940366e-06,7.338558033731343e-09,0.9999999574001375]",0.3669966451947153,2.855656734955635e-05,false,false,false
LONG_CORRIDOR,1107,2101,4,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r04,"[0.0,-0.16693958173040496,0.0001874964662549172,1.5000310857386159,-0.0003000748722159807,1.590799314600724e-07,-2.391011165208854e-06,0.9999999549746635]","[0.0,-0.11374950121863442,0.00037003468667371316,1.5000035522457755,-0.0002964078797192656,1.2328865886952746e-06,-3.0096670240833514e-06,0.9999999560658945]",0.05319040085526498,7.741480729320754e-06,false,false,false
LONG_CORRIDOR,1107,2111,0,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r00,"[0.0,0.12279676127942286,0.00020099961594707345,1.5004287871353539,-5.881967639907842e-05,1.286584164597204e-06,1.257263057007199e-07,0.9999999982692873]","[0.0,-0.10598294077282917,0.0004017483802188124,1.5000427161252874,-0.0002642255731348032,8.578318448467377e-07,-3.4643919989237666e-07,0.9999999650919947]",0.2287801158798736,0.00041081377986481097,false,false,false
LONG_CORRIDOR,1107,2111,1,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r01,"[0.0,0.10355588982153245,0.0003431961263977088,1.5000219548234464,-0.00019566988059740049,2.742484513785438e-08,-5.505279091866683e-07,0.9999999808564969]","[0.0,-0.10978603201468703,0.0004186567391480993,1.500018281604171,-0.00028203728015429924,-2.1367119994340805e-07,4.720492708781845e-07,0.9999999602273513]",0.21334193521332884,0.00017274758380727594,false,false,false
LONG_CORRIDOR,1107,2111,2,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r02,"[0.0,0.006748453263627774,0.00029895791493049647,1.4999544047535807,-0.00044015571238164734,1.6171709497921256e-06,4.7185067401953204e-07,0.9999999031300508]","[0.0,-0.10659208601665456,0.0003625044572875719,1.5000229341058926,-0.0002708009852906848,1.3677549214927656e-06,-2.2844779373218113e-07,0.9999999633324511]",0.11334057781209868,0.000338712739100467,false,false,false
LONG_CORRIDOR,1107,2111,3,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r03,"[0.0,0.18764011357550614,0.00036082313953063794,1.500397350430319,4.0896592042709e-06,-5.620517712033023e-08,-1.7585585651187578e-06,0.9999999999900895]","[0.0,-0.10952392332913743,0.0003959135916747231,1.5000196939868597,-0.0002913088179884903,7.946413580372226e-07,-1.8095220780539825e-06,0.9999999575676326]",0.2971642789522211,0.0005907994221361872,false,false,false
