scene_variant,geometry_seed,measurement_seed,repeat_index,block_id,base_snapshot_id,method,reference_cost,reference_gradient_norm,reference_gradient_norm_per_sqrt_correspondence,one_step_translation_m,one_step_rotation_rad,final_translation_shift_m,final_rotation_shift_rad,correspondence_changed,plane_fit_changed,deterministic_recheck_pass,reference_pose_not_registration_fixed_point
LONG_CORRIDOR,1103,2101,0,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r00,full_reassociation,1.328148689900969,17.765023149966467,0.08164742212866827,0.024642557505423917,4.36144470574336e-06,0.011328743601223906,0.00012910610321115943,true,true,true,true
LONG_CORRIDOR,1103,2101,0,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r00,frozen_jacobian,1.328148689900969,17.765023149966467,0.08164742212866827,0.024642557505423917,4.36144470574336e-06,0.02907765382112462,5.414070787213738e-06,false,false,true,true
LONG_CORRIDOR,1103,2101,1,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r01,full_reassociation,1.321020350782323,18.55222615797952,0.08523927623619369,0.023163709464005797,6.687180560945979e-06,0.01012530743076905,0.00011700725294568695,true,true,true,true
LONG_CORRIDOR,1103,2101,1,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r01,frozen_jacobian,1.321020350782323,18.55222615797952,0.08523927623619369,0.023163709464005797,6.687180560945979e-06,0.02710340236628679,2.83854228153432e-06,false,false,true,true
LONG_CORRIDOR,1103,2101,2,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r02,full_reassociation,1.3277430462947308,19.594018703371017,0.09000875324057211,0.025767857327353833,9.896762431193827e-06,0.012090797475433285,0.00010783785331267886,true,true,true,true
LONG_CORRIDOR,1103,2101,2,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r02,frozen_jacobian,1.3277430462947308,19.594018703371017,0.09000875324057211,0.025767857327353833,9.896762431193827e-06,0.030538331665081152,1.9016205956368993e-05,false,false,true,true
LONG_CORRIDOR,1103,2101,3,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r03,full_reassociation,1.3262130242992247,16.435815785035476,0.07554880526103717,0.02305614050412086,5.2796371960940416e-05,0.01020019432410944,6.216021767175139e-05,true,true,true,true
LONG_CORRIDOR,1103,2101,3,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r03,frozen_jacobian,1.3262130242992247,16.435815785035476,0.07554880526103717,0.02305614050412086,5.2796371960940416e-05,0.027159263194101498,6.127837815935655e-05,false,false,true,true
LONG_CORRIDOR,1103,2101,4,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r04,full_reassociation,1.3254755701168193,18.566932460757705,0.0853464909488409,0.025486289886983815,4.591392723037289e-06,0.010834630087144055,0.00012735615285184792,true,true,true,true
LONG_CORRIDOR,1103,2101,4,dev::LONG_CORRIDOR::g1103::m2101,dev::LONG_CORRIDOR::g1103::m2101::r04,frozen_jacobian,1.3254755701168193,18.566932460757705,0.0853464909488409,0.025486289886983815,4.591392723037289e-06,0.030083789105479635,1.2904128420765459e-05,false,false,true,true
LONG_CORRIDOR,1103,2111,0,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r00,full_reassociation,1.3220530949673415,16.407685057259,0.07540436582821355,0.024654786069498304,1.0765335397424819e-05,0.011073807660132164,0.00010987528027256262,true,true,true,true
LONG_CORRIDOR,1103,2111,0,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r00,frozen_jacobian,1.3220530949673415,16.407685057259,0.07540436582821355,0.024654786069498304,1.0765335397424819e-05,0.02912850838653794,2.0170549407016126e-05,false,false,true,true
LONG_CORRIDOR,1103,2111,1,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r01,full_reassociation,1.3188704902590132,15.958535108327965,0.07331699586020261,0.023486025373130073,1.1321229829740756e-05,0.010705214959505426,9.871376209620917e-05,true,true,true,true
LONG_CORRIDOR,1103,2111,1,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r01,frozen_jacobian,1.3188704902590132,15.958535108327965,0.07331699586020261,0.023486025373130073,1.1321229829740756e-05,0.027649406477917214,1.9978342776956898e-05,false,false,true,true
LONG_CORRIDOR,1103,2111,2,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r02,full_reassociation,1.3236461517843667,16.259993362058857,0.07472246675402369,0.025901801888966163,2.603934082686899e-05,0.010933351889518028,9.107297616023257e-05,true,true,true,true
LONG_CORRIDOR,1103,2111,2,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r02,frozen_jacobian,1.3236461517843667,16.259993362058857,0.07472246675402369,0.025901801888966163,2.603934082686899e-05,0.03065072933709044,3.557495054737776e-05,false,false,true,true
LONG_CORRIDOR,1103,2111,3,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r03,full_reassociation,1.3115935260715341,17.090387736440032,0.07853106442474124,0.02384408527098119,4.434726760989687e-06,0.010153026663884755,0.0001240286399464645,true,true,true,true
LONG_CORRIDOR,1103,2111,3,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r03,frozen_jacobian,1.3115935260715341,17.090387736440032,0.07853106442474124,0.02384408527098119,4.434726760989687e-06,0.027889251627040295,1.280171950493398e-05,false,false,true,true
LONG_CORRIDOR,1103,2111,4,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r04,full_reassociation,1.313574571950133,20.67677822302759,0.09505183415778823,0.02392637172533143,6.944500856433166e-06,0.011054254180292758,0.00010397163359091374,true,true,true,true
LONG_CORRIDOR,1103,2111,4,dev::LONG_CORRIDOR::g1103::m2111,dev::LONG_CORRIDOR::g1103::m2111::r04,frozen_jacobian,1.313574571950133,20.67677822302759,0.09505183415778823,0.02392637172533143,6.944500856433166e-06,0.02814940654375838,1.4955805124744879e-05,false,false,true,true
LONG_CORRIDOR,1107,2101,0,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r00,full_reassociation,0.9819855182986723,22.69644329398582,0.10431976847758703,0.10023102773503201,0.0005092562940547217,0.12929428341024252,0.0007211469319105116,true,true,true,true
LONG_CORRIDOR,1107,2101,0,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r00,frozen_jacobian,0.9819855182986723,22.69644329398582,0.10431976847758703,0.10023102773503201,0.0005092562940547217,0.11591305835299315,0.0005410811769069518,false,false,true,true
LONG_CORRIDOR,1107,2101,1,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r01,full_reassociation,0.981034245972761,26.063380974833525,0.1198256209976451,0.09845315422052837,0.0005412466575408965,0.021607421428788156,0.00017640617334285837,true,true,true,true
LONG_CORRIDOR,1107,2101,1,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r01,frozen_jacobian,0.981034245972761,26.063380974833525,0.1198256209976451,0.09845315422052837,0.0005412466575408965,0.11355285230024244,0.0005716159990445432,false,false,true,true
LONG_CORRIDOR,1107,2101,2,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r02,full_reassociation,0.9750981686791749,22.339179360029384,0.102687437245181,0.10061490824138973,0.0005396834834922614,0.210346900710451,7.511748639069472e-05,true,true,true,true
LONG_CORRIDOR,1107,2101,2,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r02,frozen_jacobian,0.9750981686791749,22.339179360029384,0.102687437245181,0.10061490824138973,0.0005396834834922614,0.11646496040277701,0.0005720348494205545,false,false,true,true
LONG_CORRIDOR,1107,2101,3,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r03,full_reassociation,0.9903634119335063,22.662021314297146,0.10418466770893262,0.09855927859504691,0.0005513655484541857,0.2533587195317078,0.0005557732420460052,true,true,true,true
LONG_CORRIDOR,1107,2101,3,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r03,frozen_jacobian,0.9903634119335063,22.662021314297146,0.10418466770893262,0.09855927859504691,0.0005513655484541857,0.11363882406968075,0.0005837798412303934,false,false,true,true
LONG_CORRIDOR,1107,2101,4,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r04,full_reassociation,0.990755517694235,29.57889763015003,0.13593639586094386,0.09930144665428202,0.0005632067110357311,0.1669396899169594,0.0006001688891613597,true,true,true,true
LONG_CORRIDOR,1107,2101,4,dev::LONG_CORRIDOR::g1107::m2101,dev::LONG_CORRIDOR::g1107::m2101::r04,frozen_jacobian,0.990755517694235,29.57889763015003,0.13593639586094386,0.09930144665428202,0.0005632067110357311,0.11375010314622094,0.0005928514547109235,false,false,true,true
LONG_CORRIDOR,1107,2111,0,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r00,full_reassociation,0.9938642395604798,21.611217081968277,0.09937688633052207,0.09055657864705591,0.0004933440229062214,0.12279767440781858,0.00011766776009770325,true,true,true,true
LONG_CORRIDOR,1107,2111,0,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r00,frozen_jacobian,0.9938642395604798,21.611217081968277,0.09937688633052207,0.09055657864705591,0.0004933440229062214,0.10598371082994491,0.0005284543916697711,false,false,true,true
LONG_CORRIDOR,1107,2111,1,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r01,full_reassociation,0.9851396811113624,19.303081594427567,0.08873690526913842,0.09484446291427949,0.0005318017877959049,0.10355646084298563,0.00039134131647314475,true,true,true,true
LONG_CORRIDOR,1107,2111,1,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r01,frozen_jacobian,0.9851396811113624,19.303081594427567,0.08873690526913842,0.09484446291427949,0.0005318017877959049,0.10978683178419975,0.0005640755197378519,false,false,true,true
LONG_CORRIDOR,1107,2111,2,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r02,full_reassociation,0.9845052686838142,23.851344167336286,0.10961415138209105,0.09092081649727544,0.000507479639660612,0.006755225844689724,0.0008803179006219311,true,true,true,true
LONG_CORRIDOR,1107,2111,2,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r02,frozen_jacobian,0.9845052686838142,23.851344167336286,0.10961415138209105,0.09092081649727544,0.000507479639660612,0.1065927048950192,0.0005416090780960166,false,false,true,true
LONG_CORRIDOR,1107,2111,3,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r03,full_reassociation,0.9949197112000897,23.97258426021554,0.11022256448863692,0.09451011849072068,0.0005499670955564726,0.1876408812155052,8.90415625561374e-06,true,true,true,true
LONG_CORRIDOR,1107,2111,3,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r03,frozen_jacobian,0.9949197112000897,23.97258426021554,0.11022256448863692,0.09451011849072068,0.0005499670955564726,0.10952464068341866,0.0005826310519138664,false,false,true,true
LONG_CORRIDOR,1107,2111,4,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r04,full_reassociation,0.9894860774133447,19.12885022115991,0.0879350287289612,0.09446414548865754,0.0005342781314307902,0.12498634300840485,0.0007730512996549078,true,true,true,true
LONG_CORRIDOR,1107,2111,4,dev::LONG_CORRIDOR::g1107::m2111,dev::LONG_CORRIDOR::g1107::m2111::r04,frozen_jacobian,0.9894860774133447,19.12885022115991,0.0879350287289612,0.09446414548865754,0.0005342781314307902,0.1100495009732521,0.0005684537240871092,false,false,true,true
PARALLEL_WALLS,1101,2101,0,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r00,full_reassociation,0.33048117077843014,17.450154681851448,0.08790926250483015,0.005345123858327583,0.00021356054685348376,0.06326849304633557,0.00015102625888661496,true,true,true,true
PARALLEL_WALLS,1101,2101,0,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r00,frozen_jacobian,0.33048117077843014,17.450154681851448,0.08790926250483015,0.005345123858327583,0.00021356054685348376,0.007082252943658437,0.00021296323261884225,false,false,true,true
PARALLEL_WALLS,1101,2101,1,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r01,full_reassociation,0.3250611330996389,17.915292752025465,0.09026854280294068,0.003601084562488748,0.00022672805060796318,0.08313124365863465,0.00021404601468810982,true,true,true,true
PARALLEL_WALLS,1101,2101,1,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r01,frozen_jacobian,0.3250611330996389,17.915292752025465,0.09026854280294068,0.003601084562488748,0.00022672805060796318,0.004748220837558168,0.00022639892812205693,false,false,true,true
PARALLEL_WALLS,1101,2101,2,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r02,full_reassociation,0.3293876070978278,19.74742011430033,0.09948227796666181,0.004660800178385538,0.00023147119226180586,0.07987124277967222,0.0002987934028436823,true,true,true,true
PARALLEL_WALLS,1101,2101,2,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r02,frozen_jacobian,0.3293876070978278,19.74742011430033,0.09948227796666181,0.004660800178385538,0.00023147119226180586,0.006179611370871996,0.0002310083581828002,false,false,true,true
PARALLEL_WALLS,1101,2101,3,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r03,full_reassociation,0.3294458770989908,17.19851837149867,0.08663279125736265,0.0025743455106157147,0.0002121389569019876,0.06074959076748248,0.00016602180774540876,true,true,true,true
PARALLEL_WALLS,1101,2101,3,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r03,frozen_jacobian,0.3294458770989908,17.19851837149867,0.08663279125736265,0.0025743455106157147,0.0002121389569019876,0.003351497870803956,0.0002118675336110074,false,false,true,true
PARALLEL_WALLS,1101,2101,4,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r04,full_reassociation,0.3326588148513843,18.93829097828963,0.09542789853163183,0.0034538001866610546,0.00021704153339638125,0.06566083134972675,0.00018717295927904714,true,true,true,true
PARALLEL_WALLS,1101,2101,4,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r04,frozen_jacobian,0.3326588148513843,18.93829097828963,0.09542789853163183,0.0034538001866610546,0.00021704153339638125,0.004551173443218596,0.0002166930608978446,false,false,true,true
PARALLEL_WALLS,1101,2111,0,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r00,full_reassociation,0.33304290656565877,20.475966819201897,0.10313549147461999,0.004081571627796805,0.00023115359006322552,0.061201980832326426,0.0001410417974655438,true,true,true,true
PARALLEL_WALLS,1101,2111,0,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r00,frozen_jacobian,0.33304290656565877,20.475966819201897,0.10313549147461999,0.004081571627796805,0.00023115359006322552,0.0053802678662777876,0.00023067222657965873,false,false,true,true
PARALLEL_WALLS,1101,2111,1,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r01,full_reassociation,0.3336343466127254,19.542815726678658,0.09842281410063018,0.006633759193832468,0.00020473329745901493,0.05677640353783682,0.00012328990732983058,true,true,true,true
PARALLEL_WALLS,1101,2111,1,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r01,frozen_jacobian,0.3336343466127254,19.542815726678658,0.09842281410063018,0.006633759193832468,0.00020473329745901493,0.008824127672278583,0.00020403555104630126,false,false,true,true
PARALLEL_WALLS,1101,2111,2,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r02,full_reassociation,0.32793379642362713,19.2615623648424,0.09705559422230617,0.004285073821491567,0.00022970850875201045,0.09504823176457847,0.00026321303287856206,true,true,true,true
PARALLEL_WALLS,1101,2111,2,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r02,frozen_jacobian,0.32793379642362713,19.2615623648424,0.09705559422230617,0.004285073821491567,0.00022970850875201045,0.005684678259656823,0.0002292598650521281,false,false,true,true
PARALLEL_WALLS,1101,2111,3,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r03,full_reassociation,0.32688885858715977,18.144448797097805,0.09138953906208197,0.005044554640999651,0.00025742580157376503,0.08787985366628293,0.00028524903033967544,true,true,true,true
PARALLEL_WALLS,1101,2111,3,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r03,frozen_jacobian,0.32688885858715977,18.144448797097805,0.09138953906208197,0.005044554640999651,0.00025742580157376503,0.006665053759624464,0.00025681199621923473,false,false,true,true
PARALLEL_WALLS,1101,2111,4,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r04,full_reassociation,0.32725928390236114,18.602672673479862,0.09373675599012901,0.0056223457188532356,0.00024368972096262554,0.08002808889231272,0.00030905953038883966,true,true,true,true
PARALLEL_WALLS,1101,2111,4,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r04,frozen_jacobian,0.32725928390236114,18.602672673479862,0.09373675599012901,0.0056223457188532356,0.00024368972096262554,0.007437067325757167,0.00024312749594860184,false,false,true,true
PARALLEL_WALLS,1103,2101,0,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r00,full_reassociation,0.28706496459577363,8.849808284095582,0.04458525584015539,0.047030589950488845,2.1988875168062155e-06,0.19802912830411598,6.524804342908145e-05,true,true,true,true
PARALLEL_WALLS,1103,2101,0,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r00,frozen_jacobian,0.28706496459577363,8.849808284095582,0.04458525584015539,0.047030589950488845,2.1988875168062155e-06,0.07312732758007462,2.5094977832654312e-05,false,false,true,true
PARALLEL_WALLS,1103,2101,1,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r01,full_reassociation,0.2875447198894752,8.019257550845877,0.04041685215717606,0.04656824338191111,5.284366214910865e-05,0.136662241782835,7.579916416800909e-05,true,true,true,true
PARALLEL_WALLS,1103,2101,1,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r01,frozen_jacobian,0.2875447198894752,8.019257550845877,0.04041685215717606,0.04656824338191111,5.284366214910865e-05,0.07371910062124339,2.7420024629986607e-05,false,false,true,true
PARALLEL_WALLS,1103,2101,2,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r02,full_reassociation,0.2846445428860531,18.84572508485345,0.09493616299254198,0.0443757388194582,3.141296196912073e-05,0.08158555064175446,2.4462790205160357e-05,true,true,true,true
PARALLEL_WALLS,1103,2101,2,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r02,frozen_jacobian,0.2846445428860531,18.84572508485345,0.09493616299254198,0.0443757388194582,3.141296196912073e-05,0.07095623233623571,7.920391013935723e-06,false,false,true,true
PARALLEL_WALLS,1103,2101,3,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r03,full_reassociation,0.28633283811493015,11.823065814539419,0.05959173253619936,0.04496886241784527,4.8712785123950584e-05,0.12551787403511996,0.00021162367246267967,true,true,true,true
PARALLEL_WALLS,1103,2101,3,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r03,frozen_jacobian,0.28633283811493015,11.823065814539419,0.05959173253619936,0.04496886241784527,4.8712785123950584e-05,0.0711886985084544,2.459072952503841e-05,false,false,true,true
PARALLEL_WALLS,1103,2101,4,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r04,full_reassociation,0.2848774146061225,12.948901885954298,0.06526710684031338,0.04843771524721552,5.7166983579873445e-06,0.1223158730318682,0.00015060660391512674,true,true,true,true
PARALLEL_WALLS,1103,2101,4,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r04,frozen_jacobian,0.2848774146061225,12.948901885954298,0.06526710684031338,0.04843771524721552,5.7166983579873445e-06,0.07585683118641387,2.3926190590253667e-05,false,false,true,true
PARALLEL_WALLS,1103,2111,0,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r00,full_reassociation,0.2866763393440641,11.859365944920942,0.05974965554366249,0.04859376584960821,7.412770190647752e-06,0.1255151281953078,0.00014614259659212969,true,true,true,true
PARALLEL_WALLS,1103,2111,0,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r00,frozen_jacobian,0.2866763393440641,11.859365944920942,0.05974965554366249,0.04859376584960821,7.412770190647752e-06,0.07551723303113263,1.933089775611324e-05,false,false,true,true
PARALLEL_WALLS,1103,2111,1,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r01,full_reassociation,0.2862033000099208,15.602576884460435,0.07861562179450605,0.05008250414019189,2.2738817454930872e-05,0.10585246480448973,0.00016921271819083403,true,true,true,true
PARALLEL_WALLS,1103,2111,1,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r01,frozen_jacobian,0.2862033000099208,15.602576884460435,0.07861562179450605,0.05008250414019189,2.2738817454930872e-05,0.07766400959401422,5.593207112547569e-06,false,false,true,true
PARALLEL_WALLS,1103,2111,2,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r02,full_reassociation,0.28657107107901153,11.415832305335547,0.057512862157297215,0.05094828849633503,3.538604869915126e-05,0.10095256647769854,9.244943750674694e-05,true,true,true,true
PARALLEL_WALLS,1103,2111,2,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r02,frozen_jacobian,0.28657107107901153,11.415832305335547,0.057512862157297215,0.05094828849633503,3.538604869915126e-05,0.0780283829298544,8.676165525814451e-06,false,false,true,true
PARALLEL_WALLS,1103,2111,3,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r03,full_reassociation,0.2844502654315043,10.976480306313183,0.0553169637017186,0.04685128915837269,1.4551964244279788e-05,0.018899132653567605,0.00014491676891516372,true,true,true,true
PARALLEL_WALLS,1103,2111,3,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r03,frozen_jacobian,0.2844502654315043,10.976480306313183,0.0553169637017186,0.04685128915837269,1.4551964244279788e-05,0.07389172396693075,1.193674069029033e-05,false,false,true,true
PARALLEL_WALLS,1103,2111,4,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r04,full_reassociation,0.2884708056203326,8.069761803366589,0.040646104752756096,0.052724560794845624,2.54256226251222e-05,0.19986890958918796,0.0002110456634927858,true,true,true,true
PARALLEL_WALLS,1103,2111,4,dev::PARALLEL_WALLS::g1103::m2111,dev::PARALLEL_WALLS::g1103::m2111::r04,frozen_jacobian,0.2884708056203326,8.069761803366589,0.040646104752756096,0.052724560794845624,2.54256226251222e-05,0.08075600640319111,1.9861653329719455e-06,false,false,true,true
PARALLEL_WALLS,1107,2101,0,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r00,full_reassociation,0.21071274890885366,6.0970510661907165,0.030726249241908282,0.02048618294025127,6.139387933167655e-05,0.05645178526224246,3.438201706677183e-05,true,true,true,true
PARALLEL_WALLS,1107,2101,0,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r00,frozen_jacobian,0.21071274890885366,6.0970510661907165,0.030726249241908282,0.02048618294025127,6.139387933167655e-05,0.02796293391965832,6.103519319902778e-05,false,false,true,true
PARALLEL_WALLS,1107,2101,1,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r01,full_reassociation,0.21325195038586758,6.292012199953211,0.03168181777159434,0.028799920806388386,4.0095194385315984e-05,0.05671654308911924,5.321155768665827e-05,true,true,true,true
PARALLEL_WALLS,1107,2101,1,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r01,frozen_jacobian,0.21325195038586758,6.292012199953211,0.03168181777159434,0.028799920806388386,4.0095194385315984e-05,0.03942441435708482,3.9220131094479104e-05,false,false,true,true
PARALLEL_WALLS,1107,2101,2,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r02,full_reassociation,0.21309345827727316,6.079234850926065,0.03062013756890086,0.02486385507656032,5.771552824883448e-05,0.056777070154152336,2.572092944811912e-05,true,true,true,true
PARALLEL_WALLS,1107,2101,2,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r02,frozen_jacobian,0.21309345827727316,6.079234850926065,0.03062013756890086,0.02486385507656032,5.771552824883448e-05,0.034158061831777664,5.7077585139854555e-05,false,false,true,true
PARALLEL_WALLS,1107,2101,3,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r03,full_reassociation,0.21434958157369682,7.771855513225156,0.03915404242909403,0.020698872254222133,3.6679680870365966e-05,0.055553844627935556,5.0172676140086553e-05,true,true,true,true
PARALLEL_WALLS,1107,2101,3,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r03,frozen_jacobian,0.21434958157369682,7.771855513225156,0.03915404242909403,0.020698872254222133,3.6679680870365966e-05,0.028266319988938433,3.624889304273342e-05,false,false,true,true
PARALLEL_WALLS,1107,2101,4,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r04,full_reassociation,0.21402955316762112,18.99496175592631,0.09568794923932454,0.026524369520191972,3.2825345815907226e-05,0.055956163509848174,6.264638424555596e-05,true,true,true,true
PARALLEL_WALLS,1107,2101,4,dev::PARALLEL_WALLS::g1107::m2101,dev::PARALLEL_WALLS::g1107::m2101::r04,frozen_jacobian,0.21402955316762112,18.99496175592631,0.09568794923932454,0.026524369520191972,3.2825345815907226e-05,0.036711192960584886,3.119234824744915e-05,false,false,true,true
PARALLEL_WALLS,1107,2111,0,dev::PARALLEL_WALLS::g1107::m2111,dev::PARALLEL_WALLS::g1107::m2111::r00,full_reassociation,0.2107149481741633,12.899490082952443,0.06500401790967651,0.025412370052000047,6.292832386995461e-05,0.05604317447929192,3.47600045822015e-05,true,true,true,true
PARALLEL_WALLS,1107,2111,0,dev::PARALLEL_WALLS::g1107::m2111,dev::PARALLEL_WALLS::g1107::m2111::r00,frozen_jacobian,0.2107149481741633,12.899490082952443,0.06500401790967651,0.025412370052000047,6.292832386995461e-05,0.034249564207510415,6.216978341120979e-05,false,false,true,true
